枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,フェアーメロディ,牝,3,55.0,秋山 稔樹,高橋 義忠(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
1,2,ムーンビーナス,牝,3,55.0,和田 翼,谷 潔(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
2,3,アイドルアイズ,牝,3,55.0,小崎 綾也,新谷 功一(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
2,4,カルドウェル,牝,3,55.0,団野 大成,中村 直也(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
3,5,クイーンハピ,牝,3,55.0,川田 将雅,大久保 龍志(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
3,6,トモエゴゼン,牝,3,54.0,高杉 吏麒,藤岡 健一(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
4,7,クナウティア,牝,3,55.0,幸 英明,鈴木 孝志(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
4,8,ヴァルドグラース,牝,3,55.0,川須 栄彦,吉岡 辰弥(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
5,9,シュパネントダイヤ,牝,3,55.0,坂井 瑠星,吉村 圭司(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
5,10,デルマギャラクシー,牝,3,55.0,長岡 禎仁,緒方 努(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
6,11,カルミアクラウン,牝,3,52.0,田山 旺佑,吉岡 辰弥(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
6,12,サントレッダー,牝,3,54.0,吉村 誠之助,野中 賢二(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
7,13,ミスサンシャイン,牝,3,55.0,岡田 祥嗣,安田 翔伍(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
7,14,ネトル,牝,3,53.0,永島 まなみ,高橋 康之(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
8,15,コロニス,牝,3,55.0,M.デムーロ,杉山 佳明(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
8,16,センビトウリョウ,牝,3,55.0,小沢 大仁,今野 貞一(栗東),2510020103,2025年6月28日（土）,小倉,11:05,サラ系3歳未勝利,3R,ダ1700,未勝利
