枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ノヴァエクスプレス,牡,4,58.0,戸崎 圭太,鈴木 慎太郎(美浦),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
1,2,ロードオルデン,牡,6,58.0,長岡 禎仁,辻野 泰之(栗東),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
2,3,バンブトンプロ,牡,5,58.0,柴田 大知,粕谷 昌央(美浦),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
2,4,アンスリウム,牝,5,56.0,津村 明秀,加藤 征弘(美浦),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
3,5,エリンアキレウス,牡,5,58.0,丹内 祐次,清水 英克(美浦),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
3,6,スティールブルー,牝,4,56.0,北村 宏司,田中 勝春(美浦),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
4,7,スズカコーズ,牡,5,58.0,木幡 巧也,伊藤 圭三(美浦),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
4,8,ウィンダミア,牡,6,58.0,松山 弘平,林 徹(美浦),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
5,9,フラーハ,牝,4,56.0,M.ディー,嘉藤 貴行(美浦),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
5,10,タイセイレスポンス,せん,4,58.0,横山 和生,安田 翔伍(栗東),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
6,11,トウカイファクター,せん,6,58.0,佐々木 大輔,菊川 正達(美浦),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
6,12,ダミエ,牡,5,58.0,武 豊,武 幸四郎(栗東),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
7,13,フィリップ,牡,4,58.0,D.レーン,岩戸 孝樹(美浦),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
7,14,アポロプラネット,牡,6,58.0,内田 博幸,伊藤 圭三(美浦),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
8,15,モズナイスバディー,牡,4,58.0,M.デムーロ,飯田 祐史(栗東),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
8,16,ジャスパーバローズ,牡,5,58.0,浜中 俊,清水 久詞(栗東),2505030210,2025年6月8日（日）,東京,15:01,八王子特別,10R,ダ1400,2勝
