枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ルクスコロン,牝,3,55.0,岩田 望来,上村 洋行(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
1,2,メイショウセイロウ,牡,3,57.0,団野 大成,荒川 義之(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
2,3,オニマル,牡,3,57.0,酒井 学,西園 正都(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
2,4,コウセキ,牡,3,57.0,坂井 瑠星,西園 正都(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
3,5,ピアストイヤーズ,牡,3,57.0,小崎 綾也,小崎 憲(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
3,6,パープルパライソ,牡,3,57.0,川又 賢治,吉村 圭司(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
4,7,レオンバルディア,牝,3,55.0,斎藤 新,佐藤 悠太(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
4,8,アメリカンクール,牡,3,57.0,田口 貫太,今野 貞一(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
5,9,ファーニスクリーク,せん,3,54.0,森田 誠也,斉藤 崇史(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
5,10,ベルヴィヴァン,牝,3,55.0,鮫島 克駿,西村 真幸(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
6,11,アジアンテーラー,牝,3,55.0,長岡 禎仁,緒方 努(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
6,12,マリエ,牝,3,52.0,田山 旺佑,千田 輝彦(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
7,13,ブライアーヒル,牝,3,55.0,国分 優作,中尾 秀正(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
7,14,ギフテッドアベリア,牝,3,54.0,松本 大輝,松下 武士(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
8,15,ラインピクシー,牝,3,54.0,吉村 誠之助,長谷川 浩大(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
8,16,タマモチャオ,牝,3,54.0,高杉 吏麒,藤岡 健一(栗東),2509030103,2025年6月7日（土）,阪神,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
