枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,アユツリー,牝,3,55.0,菅原 明良,久保田 貴士(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
1,2,タイキオーベロン,牡,3,54.0,石神 深道,高木 登(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
2,3,サイモングリット,牡,3,57.0,石川 裕紀人,勢司 和浩(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
2,4,ポッドロルフ,牡,3,57.0,荻野 極,小野 次郎(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
3,5,ハイダウェイ,牡,3,54.0,遠藤 汰月,伊藤 伸一(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
3,6,マリノテレージア,牝,3,55.0,石橋 脩,牧 光二(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
4,7,ソロフィオーレ,牝,3,52.0,石田 拓郎,相沢 郁(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
4,8,ロンディネ,牝,3,55.0,菊沢 一樹,菊沢 隆徳(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
5,9,ヘヴンリーゴール,牡,3,57.0,吉田 豊,戸田 博文(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
5,10,タイヨウノキセツ,牡,3,57.0,三浦 皇成,高柳 瑞樹(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
6,11,ケノファニース,牝,3,52.0,水沼 元輝,池上 昌和(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
6,12,マテンロウバディ,牡,3,55.0,今村 聖奈,久保田 貴士(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
7,13,ダンケルド,牡,3,57.0,戸崎 圭太,森 一誠(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
7,14,ウーバーミッション,牝,3,52.0,佐藤 翔馬,小西 一男(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
8,15,ポッドデューク,牡,3,57.0,杉原 誠人,栗田 徹(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
8,16,オカゲサン,牡,3,57.0,横山 琉人,尾形 和幸(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
8,17,ミエノシリウス,牡,3,57.0,丸田 恭介,田中 勝春(美浦),2504020112,2025年7月26日（土）,新潟,18:25,サラ系3歳未勝利,12R,芝1400,未勝利
