枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,シーキングザバース,牝,2,52.0,遠藤 汰月,村田 一誠(美浦),2504020303,2025年8月2日（土）,新潟,10:50,サラ系2歳未勝利,3R,芝1000,未勝利
2,2,マイントップスター,牡,2,52.0,石田 拓郎,的場 均(美浦),2504020303,2025年8月2日（土）,新潟,10:50,サラ系2歳未勝利,3R,芝1000,未勝利
3,3,フレンドモナコ,牡,2,52.0,佐藤 翔馬,南田 美知雄(美浦),2504020303,2025年8月2日（土）,新潟,10:50,サラ系2歳未勝利,3R,芝1000,未勝利
4,4,プリティーミズホ,牝,2,55.0,三浦 皇成,菊川 正達(美浦),2504020303,2025年8月2日（土）,新潟,10:50,サラ系2歳未勝利,3R,芝1000,未勝利
5,5,シンデレラリバティ,牝,2,55.0,岩部 純二,蛯名 利弘(美浦),2504020303,2025年8月2日（土）,新潟,10:50,サラ系2歳未勝利,3R,芝1000,未勝利
5,6,イイクニパッション,牡,2,55.0,内田 博幸,深山 雅史(美浦),2504020303,2025年8月2日（土）,新潟,10:50,サラ系2歳未勝利,3R,芝1000,未勝利
6,7,ミルトハッピー,牡,2,55.0,菊沢 一樹,武市 康男(美浦),2504020303,2025年8月2日（土）,新潟,10:50,サラ系2歳未勝利,3R,芝1000,未勝利
6,8,トコトコリズム,牝,2,55.0,柴田 大知,粕谷 昌央(美浦),2504020303,2025年8月2日（土）,新潟,10:50,サラ系2歳未勝利,3R,芝1000,未勝利
7,9,メープルタフィー,牝,2,52.0,水沼 元輝,佐藤 吉勝(美浦),2504020303,2025年8月2日（土）,新潟,10:50,サラ系2歳未勝利,3R,芝1000,未勝利
7,10,メーテルリンク,牝,2,52.0,石神 深道,深山 雅史(美浦),2504020303,2025年8月2日（土）,新潟,10:50,サラ系2歳未勝利,3R,芝1000,未勝利
8,11,ミスエベレスト,牝,2,53.0,今村 聖奈,伊坂 重信(美浦),2504020303,2025年8月2日（土）,新潟,10:50,サラ系2歳未勝利,3R,芝1000,未勝利
8,12,エレクトロン,牡,2,55.0,杉原 誠人,佐藤 吉勝(美浦),2504020303,2025年8月2日（土）,新潟,10:50,サラ系2歳未勝利,3R,芝1000,未勝利
