枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,アドマイヤサジー,牝,5,55.0,鮫島 克駿,宮田 敬介(美浦),2501010211,2025年7月27日（日）,札幌,15:25,札幌日経賞L,11R,芝2600,OP(L)
2,2,マイネルカンパーナ,牡,5,57.0,丹内 祐次,青木 孝文(美浦),2501010211,2025年7月27日（日）,札幌,15:25,札幌日経賞L,11R,芝2600,OP(L)
3,3,スティンガーグラス,牡,4,57.0,北村 友一,木村 哲也(美浦),2501010211,2025年7月27日（日）,札幌,15:25,札幌日経賞L,11R,芝2600,OP(L)
4,4,ヴェルミセル,牝,5,55.0,横山 武史,吉村 圭司(栗東),2501010211,2025年7月27日（日）,札幌,15:25,札幌日経賞L,11R,芝2600,OP(L)
5,5,シュバルツクーゲル,牡,4,57.0,浜中 俊,鹿戸 雄一(美浦),2501010211,2025年7月27日（日）,札幌,15:25,札幌日経賞L,11R,芝2600,OP(L)
6,6,フルール,牝,5,55.0,佐々木 大輔,上原 佑紀(美浦),2501010211,2025年7月27日（日）,札幌,15:25,札幌日経賞L,11R,芝2600,OP(L)
7,7,パトリックハンサム,牡,6,57.0,松岡 正海,柄崎 将寿(美浦),2501010211,2025年7月27日（日）,札幌,15:25,札幌日経賞L,11R,芝2600,OP(L)
7,8,エゾダイモン,牡,5,57.0,吉田 隼人,武 幸四郎(栗東),2501010211,2025年7月27日（日）,札幌,15:25,札幌日経賞L,11R,芝2600,OP(L)
8,9,マキシ,牡,5,57.0,藤岡 佑介,杉山 佳明(栗東),2501010211,2025年7月27日（日）,札幌,15:25,札幌日経賞L,11R,芝2600,OP(L)
8,10,ミステリーウェイ,せん,7,57.0,池添 謙一,小林 真也(栗東),2501010211,2025年7月27日（日）,札幌,15:25,札幌日経賞L,11R,芝2600,OP(L)
