枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,タマモランプ,牡,4,58.0,斎藤 新,池添 学(栗東),2508021207,2025年6月1日（日）,京都,13:25,サラ系4歳上500万円以下,7R,芝2000,1勝
2,2,ブロードグリン,牝,4,53.0,和田 陽希,中村 直也(栗東),2508021207,2025年6月1日（日）,京都,13:25,サラ系4歳上500万円以下,7R,芝2000,1勝
3,3,トリオンファルマン,牝,5,56.0,角田 大和,笹田 和秀(栗東),2508021207,2025年6月1日（日）,京都,13:25,サラ系4歳上500万円以下,7R,芝2000,1勝
4,4,ゼンノインヴォーク,せん,6,58.0,小沢 大仁,緒方 努(栗東),2508021207,2025年6月1日（日）,京都,13:25,サラ系4歳上500万円以下,7R,芝2000,1勝
5,5,オーサムピクチャ,牝,4,53.0,田山 旺佑,佐々木 晶三(栗東),2508021207,2025年6月1日（日）,京都,13:25,サラ系4歳上500万円以下,7R,芝2000,1勝
5,6,タナバタ,牡,4,58.0,酒井 学,武井 亮(美浦),2508021207,2025年6月1日（日）,京都,13:25,サラ系4歳上500万円以下,7R,芝2000,1勝
6,7,サスケ,牡,5,58.0,団野 大成,西村 真幸(栗東),2508021207,2025年6月1日（日）,京都,13:25,サラ系4歳上500万円以下,7R,芝2000,1勝
6,8,レジェンドシップ,せん,5,57.0,高杉 吏麒,佐藤 悠太(栗東),2508021207,2025年6月1日（日）,京都,13:25,サラ系4歳上500万円以下,7R,芝2000,1勝
7,9,ウールデュボヌール,牡,4,58.0,田口 貫太,須貝 尚介(栗東),2508021207,2025年6月1日（日）,京都,13:25,サラ系4歳上500万円以下,7R,芝2000,1勝
7,10,アップステート,牡,4,58.0,小崎 綾也,福永 祐一(栗東),2508021207,2025年6月1日（日）,京都,13:25,サラ系4歳上500万円以下,7R,芝2000,1勝
8,11,ヴィスマール,牡,4,57.0,吉村 誠之助,奥村 豊(栗東),2508021207,2025年6月1日（日）,京都,13:25,サラ系4歳上500万円以下,7R,芝2000,1勝
8,12,シルバーカレッジ,牡,4,58.0,鮫島 克駿,武 幸四郎(栗東),2508021207,2025年6月1日（日）,京都,13:25,サラ系4歳上500万円以下,7R,芝2000,1勝
