枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,メイショウハボマイ,牡,3,56.0,松本 大輝,本田 優(栗東),2502010103,2025年6月14日（土）,函館,10:50,サラ系3歳未勝利,3R,ダ1000,未勝利
2,2,モウフブキ,牝,3,55.0,小沢 大仁,松山 将樹(美浦),2502010103,2025年6月14日（土）,函館,10:50,サラ系3歳未勝利,3R,ダ1000,未勝利
3,3,ニッシンゲッポ,牝,3,55.0,丹内 祐次,金成 貴史(美浦),2502010103,2025年6月14日（土）,函館,10:50,サラ系3歳未勝利,3R,ダ1000,未勝利
4,4,クロスレート,牡,3,54.0,和田 陽希,羽月 友彦(栗東),2502010103,2025年6月14日（土）,函館,10:50,サラ系3歳未勝利,3R,ダ1000,未勝利
5,5,ゴッドテソロ,牡,3,57.0,古川 吉洋,角田 晃一(栗東),2502010103,2025年6月14日（土）,函館,10:50,サラ系3歳未勝利,3R,ダ1000,未勝利
5,6,ミヤマイルス,牝,3,53.0,長浜 鴻緒,伊藤 圭三(美浦),2502010103,2025年6月14日（土）,函館,10:50,サラ系3歳未勝利,3R,ダ1000,未勝利
6,7,ラピルスイメル,牝,3,55.0,松若 風馬,小崎 憲(栗東),2502010103,2025年6月14日（土）,函館,10:50,サラ系3歳未勝利,3R,ダ1000,未勝利
6,8,モズボーン,牝,3,55.0,鮫島 克駿,加藤 征弘(美浦),2502010103,2025年6月14日（土）,函館,10:50,サラ系3歳未勝利,3R,ダ1000,未勝利
7,9,ロゴモコ,牝,3,52.0,上里 直汰,小野 次郎(美浦),2502010103,2025年6月14日（土）,函館,10:50,サラ系3歳未勝利,3R,ダ1000,未勝利
7,10,ストラテージュ,牡,3,54.0,古川 奈穂,矢作 芳人(栗東),2502010103,2025年6月14日（土）,函館,10:50,サラ系3歳未勝利,3R,ダ1000,未勝利
8,11,イチトゼロノアイダ,牝,3,55.0,佐々木 大輔,石坂 公一(栗東),2502010103,2025年6月14日（土）,函館,10:50,サラ系3歳未勝利,3R,ダ1000,未勝利
8,12,コッコラーレ,牝,3,51.0,小林 美駒,鈴木 孝志(栗東),2502010103,2025年6月14日（土）,函館,10:50,サラ系3歳未勝利,3R,ダ1000,未勝利
