枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,キタノシュナイダー,牝,3,52.0,水沼 元輝,本間 忍(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
1,2,ジェイエルタイド,牝,3,55.0,小林 凌大,小西 一男(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
2,3,シルフレイ,牝,3,55.0,D.レーン,千葉 直人(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
2,4,ルックアトミー,牝,3,55.0,菊沢 一樹,菊沢 隆徳(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
3,5,ハクシンダンス,牝,3,52.0,遠藤 汰月,伊藤 伸一(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
3,6,ムーンナイト,牡,3,57.0,木幡 巧也,黒岩 陽一(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
4,7,ブルームソング,牝,3,55.0,吉田 豊,高橋 文雅(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
4,8,エテオクロス,牡,3,54.0,石田 拓郎,新開 幸一(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
5,9,ベネスティローザ,牝,3,55.0,菅原 隆一,小手川 準(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
5,10,ピーターライズ,牡,3,57.0,川田 将雅,伊藤 圭三(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
6,11,ニジノカナタニ,牝,3,55.0,内田 博幸,中川 公成(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
6,12,アイアンオバーカム,牝,3,55.0,丸田 恭介,南田 美知雄(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
7,13,アイドル,牝,3,55.0,津村 明秀,上原 佑紀(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
7,14,サラサエンペラー,牡,3,57.0,江田 照男,村田 一誠(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
8,15,タブロー,牝,3,55.0,荻野 極,矢野 英一(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
8,16,アルバーチョ,牝,3,55.0,野中 悠太郎,柄崎 将寿(美浦),2505030507,2025年6月21日（土）,東京,13:35,サラ系3歳未勝利,7R,ダ1300,未勝利
