枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ヤマニンアンフィル,牝,6,53.0,亀田 温心,斉藤 崇史(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
1,2,カリボール,牡,9,56.0,西塚 洸二,西村 真幸(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
2,3,レッドヒルシューズ,牝,5,53.0,高倉 稜,武 英智(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
2,4,ミルトクレイモー,牡,5,54.0,松山 弘平,中村 直也(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
3,5,モズメイメイ,牝,5,56.5,高杉 吏麒,前川 恭子(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
3,6,メイショウソラフネ,牡,6,57.0,酒井 学,石橋 守(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
4,7,クラスペディア,牡,3,54.0,小崎 綾也,河嶋 宏樹(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
4,8,エイシンワンド,牡,3,54.0,吉村 誠之助,大久保 龍志(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
5,9,ヤマニンアルリフラ,牡,4,55.0,団野 大成,斉藤 崇史(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
5,10,タマモブラックタイ,牡,5,55.0,角田 大和,角田 晃一(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
6,11,ドロップオブライト,牝,6,56.0,小沢 大仁,福永 祐一(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
6,12,スリーアイランド,牝,5,52.0,田口 貫太,中竹 和也(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
7,13,オタルエバー,牡,6,57.5,幸 英明,中竹 和也(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
7,14,アブキールベイ,牝,3,53.0,坂井 瑠星,坂口 智康(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
7,15,ロードフォアエース,牡,4,56.5,川田 将雅,友道 康夫(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
8,16,シロン,牝,6,53.0,国分 恭介,小栗 実(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
8,17,キタノエクスプレス,牡,7,57.0,国分 優作,坂口 智康(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
8,18,ヨシノイースター,牡,7,58.0,内田 博幸,中尾 秀正(栗東),2510020411,2025年7月6日（日）,小倉,15:35,テレビ西日本賞北九州記念GIII,11R,芝1200,Ｇ３
