枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,シックスペンス,牡,4,58.0,C.ルメール,国枝 栄(美浦),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
1,2,ダディーズビビッド,牡,7,58.0,池添 謙一,千田 輝彦(栗東),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
2,3,マッドクール,牡,6,58.0,坂井 瑠星,池添 学(栗東),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
2,4,ウインマーベル,牡,6,58.0,松山 弘平,深山 雅史(美浦),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
3,5,レッドモンレーヴ,牡,6,58.0,M.ディー,蛯名 正義(美浦),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
3,6,グラティアス,牡,7,58.0,横山 和生,安田 翔伍(栗東),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
4,7,ガイアフォース,牡,6,58.0,吉村 誠之助,杉山 晴紀(栗東),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
4,8,エコロヴァルツ,牡,4,58.0,M.デムーロ,牧浦 充徳(栗東),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
5,9,シャンパンカラー,牡,5,58.0,内田 博幸,田中 剛(美浦),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
5,10,ジャンタルマンタル,牡,4,58.0,川田 将雅,高野 友和(栗東),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
6,11,サクラトゥジュール,せん,8,58.0,D.レーン,堀 宣行(美浦),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
6,12,ロングラン,せん,7,58.0,岩田 康誠,和田 勇介(美浦),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
7,13,ソウルラッシュ,牡,7,58.0,浜中 俊,池江 泰寿(栗東),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
7,14,ウォーターリヒト,牡,4,58.0,菅原 明良,石橋 守(栗東),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
7,15,ホウオウリアリティ,牡,7,58.0,丹内 祐次,井上 智史(栗東),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
8,16,トロヴァトーレ,牡,4,58.0,横山 武史,鹿戸 雄一(美浦),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
8,17,ジュンブロッサム,牡,6,58.0,武 豊,友道 康夫(栗東),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
8,18,ブレイディヴェーグ,牝,5,56.0,戸崎 圭太,宮田 敬介(美浦),2505030211,2025年6月8日（日）,東京,15:40,安田記念GI,11R,芝1600,Ｇ１
