枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,マイネルモーント,牡,5,56.0,丹内 祐次,高木 登(美浦),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
2,2,アウスヴァール,せん,7,55.0,古川 吉洋,昆 貢(栗東),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
3,3,ハヤテノフクノスケ,牡,4,56.0,横山 武史,中村 直也(栗東),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
3,4,キミノナハマリア,牝,5,54.0,鮫島 克駿,千田 輝彦(栗東),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
4,5,ボーンディスウェイ,牡,6,57.0,木幡 巧也,牧 光二(美浦),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
4,6,サンストックトン,牡,6,55.0,浜中 俊,堀内 岳志(美浦),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
5,7,ディマイザキッド,牡,4,56.0,岩田 康誠,清水 英克(美浦),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
5,8,ヴェローチェエラ,牡,4,56.0,佐々木 大輔,須貝 尚介(栗東),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
6,9,アルナシーム,牡,6,59.0,藤岡 佑介,橋口 慎介(栗東),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
6,10,グランディア,せん,6,56.0,三浦 皇成,中内田 充正(栗東),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
7,11,ランスオブクイーン,牝,4,54.0,斎藤 新,奥村 豊(栗東),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
7,12,マイネルメモリー,牡,5,55.0,菱田 裕二,宮 徹(栗東),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
8,13,マコトヴェリーキー,牡,5,57.0,北村 友一,上村 洋行(栗東),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
8,14,トップナイフ,牡,5,57.0,横山 和生,昆 貢(栗東),2502010611,2025年6月29日（日）,函館,15:25,農林水産省賞典 函館記念GIII,11R,芝2000,Ｇ３
