枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,メイショウコシュウ,牡,2,55.0,武 豊,松永 幹夫(栗東),2501010105,2025年7月26日（土）,札幌,12:20,サラ系2歳新馬,5R,ダ1700,新馬
2,2,チカマヨルキーナ,牝,2,55.0,藤岡 佑介,藤岡 健一(栗東),2501010105,2025年7月26日（土）,札幌,12:20,サラ系2歳新馬,5R,ダ1700,新馬
3,3,ウォータースパウト,牝,2,55.0,佐々木 大輔,小笠 倫弘(美浦),2501010105,2025年7月26日（土）,札幌,12:20,サラ系2歳新馬,5R,ダ1700,新馬
4,4,エクストラプッシュ,牡,2,55.0,吉田 隼人,奥村 豊(栗東),2501010105,2025年7月26日（土）,札幌,12:20,サラ系2歳新馬,5R,ダ1700,新馬
4,5,ミヤエスケープ,牝,2,55.0,横山 武史,伊藤 圭三(美浦),2501010105,2025年7月26日（土）,札幌,12:20,サラ系2歳新馬,5R,ダ1700,新馬
5,6,ニャンタロウ,牡,2,52.0,舟山 瑠泉,武市 康男(美浦),2501010105,2025年7月26日（土）,札幌,12:20,サラ系2歳新馬,5R,ダ1700,新馬
5,7,ハグレジョー,牡,2,55.0,池添 謙一,岡田 稲男(栗東),2501010105,2025年7月26日（土）,札幌,12:20,サラ系2歳新馬,5R,ダ1700,新馬
6,8,ロードアマルフィ,牡,2,55.0,鮫島 克駿,中村 直也(栗東),2501010105,2025年7月26日（土）,札幌,12:20,サラ系2歳新馬,5R,ダ1700,新馬
6,9,シホノソルジェンテ,牡,2,55.0,浜中 俊,畑端 省吾(栗東),2501010105,2025年7月26日（土）,札幌,12:20,サラ系2歳新馬,5R,ダ1700,新馬
7,10,チャーリー,牡,2,55.0,北村 友一,国枝 栄(美浦),2501010105,2025年7月26日（土）,札幌,12:20,サラ系2歳新馬,5R,ダ1700,新馬
7,11,フォールティア,牡,2,55.0,原田 和真,小野 次郎(美浦),2501010105,2025年7月26日（土）,札幌,12:20,サラ系2歳新馬,5R,ダ1700,新馬
8,12,ニミッツハイウェイ,牡,2,52.0,和田 陽希,梅田 智之(栗東),2501010105,2025年7月26日（土）,札幌,12:20,サラ系2歳新馬,5R,ダ1700,新馬
8,13,テイエムキハク,牡,2,55.0,丹内 祐次,伊藤 圭三(美浦),2501010105,2025年7月26日（土）,札幌,12:20,サラ系2歳新馬,5R,ダ1700,新馬
