枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ナンテヒダ,牡,2,55.0,川須 栄彦,中尾 秀正(栗東),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
2,2,ラブデウザ,牝,2,52.0,水沼 元輝,加藤 和宏(美浦),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
3,3,オテモヤン,牝,2,55.0,小沢 大仁,本間 忍(美浦),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
3,4,ファーストアタック,牡,2,55.0,長岡 禎仁,緒方 努(栗東),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
4,5,ダイチノナポリ,牝,2,55.0,太宰 啓介,畑端 省吾(栗東),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
4,6,カシノサスケ,牡,2,55.0,和田 翼,谷 潔(栗東),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
5,7,ウイントッペン,牡,2,55.0,松山 弘平,西園 正都(栗東),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
5,8,カシノアラート,牡,2,55.0,亀田 温心,北出 成人(栗東),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
6,9,ゴーゴーコクラ,牡,2,55.0,黒岩 悠,牧田 和弥(栗東),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
6,10,ニシノイーグレット,牡,2,51.0,河原田 菜々,小手川 準(美浦),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
7,11,アクティングエリア,牝,2,55.0,和田 竜二,天間 昭一(美浦),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
7,12,カラクニダケ,牡,2,55.0,幸 英明,谷 潔(栗東),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
8,13,キリシマネロ,牡,2,55.0,城戸 義政,的場 均(美浦),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
8,14,コパノバハマ,牡,2,53.0,今村 聖奈,松永 幹夫(栗東),2510020105,2025年6月28日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1200,新馬
