枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,アイウィル,牡,4,58.0,佐々木 大輔,高木 登(美浦),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
2,2,ケイアイメキラ,せん,5,58.0,黛 弘人,秋山 真一郎(栗東),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
3,3,コスモオピニオン,牡,5,58.0,丹内 祐次,黒岩 陽一(美浦),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
3,4,ウインアルドーレ,牡,4,58.0,松岡 正海,西園 翔太(栗東),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
4,5,バロンドール,牡,4,58.0,横山 典弘,松永 幹夫(栗東),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
4,6,アセレラシオン,牡,4,58.0,鮫島 克駿,浜田 多実雄(栗東),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
5,7,トゥルブレンシア,せん,8,58.0,斎藤 新,東田 明士(栗東),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
5,8,バニシングポイント,せん,7,58.0,古川 吉洋,古賀 慎明(美浦),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
6,9,ヒルノデプラーツ,牡,6,58.0,松本 大輝,北出 成人(栗東),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
6,10,ワイドブリザード,せん,4,58.0,浜中 俊,佐藤 悠太(栗東),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
7,11,ラオラシオン,牡,4,58.0,吉田 隼人,斎藤 誠(美浦),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
7,12,フラッシング,牡,4,58.0,藤岡 佑介,牧浦 充徳(栗東),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
8,13,ムジェロ,牡,5,58.0,北村 友一,藤原 英昭(栗東),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
8,14,マイノワール,牡,4,58.0,武 豊,笹田 和秀(栗東),2501010112,2025年7月26日（土）,札幌,16:01,桑園特別,12R,ダ1700,2勝
