枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ダノンセンチュリー,牡,3,55.0,戸崎 圭太,萩原 清(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
2,2,レッドロスタム,牡,5,58.0,三浦 皇成,国枝 栄(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
2,3,カーラデマドレ,牝,3,53.0,杉原 誠人,宮田 敬介(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
3,4,カザンラク,牡,3,55.0,丸山 元気,嘉藤 貴行(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
3,5,アンパドゥ,牡,4,58.0,C.ルメール,木村 哲也(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
4,6,ダイユウハミルトン,牡,4,58.0,木幡 育也,松永 康利(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
4,7,グラスビジョン,牡,3,55.0,内田 博幸,佐藤 吉勝(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
5,8,クイーンズワーフ,牝,4,56.0,原 優介,青木 孝文(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
5,9,ソニックライン,せん,4,58.0,荻野 極,浅利 英明(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
6,10,フェンスブレイカー,牡,3,55.0,大野 拓弥,田島 俊明(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
6,11,ダガーリング,牡,3,55.0,柴田 大知,和田 雄二(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
7,12,テンミラクルスター,牝,3,53.0,津村 明秀,辻 哲英(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
7,13,シャンクス,牡,3,55.0,菊沢 一樹,森 一誠(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
8,14,ドリーミングアップ,牡,4,58.0,吉田 豊,高橋 文雅(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
8,15,ハードワーカー,牝,3,53.0,江田 照男,竹内 正洋(美浦),2504020306,2025年8月2日（土）,新潟,15:10,五頭連峰特別,6R,芝1600,1勝
