枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,スカンジナビア,牝,6,56.0,中井 裕二,安達 昭夫(栗東),2502010610,2025年6月29日（日）,函館,14:50,渡島特別,10R,ダ1700,2勝
2,2,グレイスオブゴッド,牝,5,56.0,古川 吉洋,緒方 努(栗東),2502010610,2025年6月29日（日）,函館,14:50,渡島特別,10R,ダ1700,2勝
3,3,アンブロジアーナ,牝,6,56.0,鮫島 克駿,上原 博之(美浦),2502010610,2025年6月29日（日）,函館,14:50,渡島特別,10R,ダ1700,2勝
4,4,ミッキーマカロン,牝,5,56.0,菱田 裕二,大久保 龍志(栗東),2502010610,2025年6月29日（日）,函館,14:50,渡島特別,10R,ダ1700,2勝
5,5,クォーツァイト,牝,4,56.0,斎藤 新,斎藤 誠(美浦),2502010610,2025年6月29日（日）,函館,14:50,渡島特別,10R,ダ1700,2勝
6,6,ルージュシュエット,牝,4,56.0,北村 友一,矢作 芳人(栗東),2502010610,2025年6月29日（日）,函館,14:50,渡島特別,10R,ダ1700,2勝
6,7,チェイスザウェイ,牝,5,56.0,黛 弘人,伊藤 圭三(美浦),2502010610,2025年6月29日（日）,函館,14:50,渡島特別,10R,ダ1700,2勝
7,8,ミレニアムヒロイン,牝,4,56.0,木幡 巧也,池上 昌和(美浦),2502010610,2025年6月29日（日）,函館,14:50,渡島特別,10R,ダ1700,2勝
7,9,オールマキシマム,牝,5,56.0,小林 脩斗,奥平 雅士(美浦),2502010610,2025年6月29日（日）,函館,14:50,渡島特別,10R,ダ1700,2勝
8,10,セイウンマカロン,牝,4,56.0,丹内 祐次,千葉 直人(美浦),2502010610,2025年6月29日（日）,函館,14:50,渡島特別,10R,ダ1700,2勝
8,11,ウェイトゥゴー,牝,4,56.0,横山 和生,昆 貢(栗東),2502010610,2025年6月29日（日）,函館,14:50,渡島特別,10R,ダ1700,2勝
