枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ヤマニンアドホック,牡,4,58.0,石川 裕紀人,辻 哲英(美浦),2504020107,2025年7月26日（土）,新潟,15:45,新潟日報賞,7R,芝1400,3勝
2,2,ランドオブラヴ,牝,5,56.0,江田 照男,蛯名 正義(美浦),2504020107,2025年7月26日（土）,新潟,15:45,新潟日報賞,7R,芝1400,3勝
3,3,イサチルシーサイド,牡,4,58.0,木幡 初也,竹内 正洋(美浦),2504020107,2025年7月26日（土）,新潟,15:45,新潟日報賞,7R,芝1400,3勝
4,4,ペリファーニア,牝,5,56.0,C.ルメール,鹿戸 雄一(美浦),2504020107,2025年7月26日（土）,新潟,15:45,新潟日報賞,7R,芝1400,3勝
5,5,メイショウウネビ,牡,6,58.0,石橋 脩,本田 優(栗東),2504020107,2025年7月26日（土）,新潟,15:45,新潟日報賞,7R,芝1400,3勝
6,6,ワールズエンド,牡,4,58.0,戸崎 圭太,池添 学(栗東),2504020107,2025年7月26日（土）,新潟,15:45,新潟日報賞,7R,芝1400,3勝
7,7,アームテイル,牝,5,56.0,大野 拓弥,和田 勇介(美浦),2504020107,2025年7月26日（土）,新潟,15:45,新潟日報賞,7R,芝1400,3勝
7,8,ユキマル,牡,5,58.0,木幡 巧也,尾形 和幸(美浦),2504020107,2025年7月26日（土）,新潟,15:45,新潟日報賞,7R,芝1400,3勝
8,9,ベンダバリラビア,牡,5,58.0,R.キング,寺島 良(栗東),2504020107,2025年7月26日（土）,新潟,15:45,新潟日報賞,7R,芝1400,3勝
8,10,アクートゥス,牡,5,58.0,内田 博幸,藤原 英昭(栗東),2504020107,2025年7月26日（土）,新潟,15:45,新潟日報賞,7R,芝1400,3勝
