枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,モーメントキャッチ,牡,5,58.0,原田 和真,松山 将樹(美浦),2502010212,2025年6月15日（日）,函館,16:05,サラ系3歳上500万円以下,12R,ダ1700,1勝
2,2,デルマムーン,牡,3,55.0,浜中 俊,鹿戸 雄一(美浦),2502010212,2025年6月15日（日）,函館,16:05,サラ系3歳上500万円以下,12R,ダ1700,1勝
3,3,グレイスフルマーチ,牡,3,55.0,丹内 祐次,中村 直也(栗東),2502010212,2025年6月15日（日）,函館,16:05,サラ系3歳上500万円以下,12R,ダ1700,1勝
4,4,ボエーム,牡,4,55.0,上里 直汰,石栗 龍彦(美浦),2502010212,2025年6月15日（日）,函館,16:05,サラ系3歳上500万円以下,12R,ダ1700,1勝
5,5,コッレヴェッキオ,牡,4,58.0,岩田 康誠,高橋 文雅(美浦),2502010212,2025年6月15日（日）,函館,16:05,サラ系3歳上500万円以下,12R,ダ1700,1勝
6,6,マーベリックシチー,牡,4,55.0,柴田 裕一郎,岡田 稲男(栗東),2502010212,2025年6月15日（日）,函館,16:05,サラ系3歳上500万円以下,12R,ダ1700,1勝
6,7,トモジャザーン,牡,4,58.0,古川 吉洋,大根田 裕之(栗東),2502010212,2025年6月15日（日）,函館,16:05,サラ系3歳上500万円以下,12R,ダ1700,1勝
7,8,ドゥラリス,牝,3,53.0,吉田 隼人,吉岡 辰弥(栗東),2502010212,2025年6月15日（日）,函館,16:05,サラ系3歳上500万円以下,12R,ダ1700,1勝
7,9,グレイテストソング,牡,3,55.0,佐々木 大輔,小笠 倫弘(美浦),2502010212,2025年6月15日（日）,函館,16:05,サラ系3歳上500万円以下,12R,ダ1700,1勝
8,10,ショウナンアトレ,牡,3,52.0,和田 陽希,梅田 智之(栗東),2502010212,2025年6月15日（日）,函館,16:05,サラ系3歳上500万円以下,12R,ダ1700,1勝
8,11,ブルーゴールド,牡,5,56.0,長浜 鴻緒,根本 康広(美浦),2502010212,2025年6月15日（日）,函館,16:05,サラ系3歳上500万円以下,12R,ダ1700,1勝
