枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ヴァカンツァ,牝,3,53.0,角田 大和,高橋 亮(栗東),2507030210,2025年7月27日（日）,中京,17:15,サラ系3歳上500万円以下,10R,ダ1400,1勝
2,2,ニューオーリンズ,牡,3,55.0,松若 風馬,杉山 晴紀(栗東),2507030210,2025年7月27日（日）,中京,17:15,サラ系3歳上500万円以下,10R,ダ1400,1勝
3,3,メティエダール,牝,4,56.0,武 豊,松永 幹夫(栗東),2507030210,2025年7月27日（日）,中京,17:15,サラ系3歳上500万円以下,10R,ダ1400,1勝
4,4,パワーアイガー,牡,3,51.0,河原田 菜々,大橋 勇樹(栗東),2507030210,2025年7月27日（日）,中京,17:15,サラ系3歳上500万円以下,10R,ダ1400,1勝
5,5,モカラマーズ,牡,3,55.0,松山 弘平,高柳 大輔(栗東),2507030210,2025年7月27日（日）,中京,17:15,サラ系3歳上500万円以下,10R,ダ1400,1勝
5,6,ジェバーダ,牝,3,50.0,田山 旺佑,松下 武士(栗東),2507030210,2025年7月27日（日）,中京,17:15,サラ系3歳上500万円以下,10R,ダ1400,1勝
6,7,サンウイキョウ,牡,4,58.0,秋山 稔樹,秋山 真一郎(栗東),2507030210,2025年7月27日（日）,中京,17:15,サラ系3歳上500万円以下,10R,ダ1400,1勝
6,8,シルフズミスチーフ,牝,3,53.0,団野 大成,池江 泰寿(栗東),2507030210,2025年7月27日（日）,中京,17:15,サラ系3歳上500万円以下,10R,ダ1400,1勝
7,9,アメリカンポリス,牡,3,55.0,坂井 瑠星,池江 泰寿(栗東),2507030210,2025年7月27日（日）,中京,17:15,サラ系3歳上500万円以下,10R,ダ1400,1勝
7,10,サンライズブレイク,牡,3,54.0,高杉 吏麒,浜田 多実雄(栗東),2507030210,2025年7月27日（日）,中京,17:15,サラ系3歳上500万円以下,10R,ダ1400,1勝
8,11,クリオシダード,牡,3,54.0,吉村 誠之助,清水 久詞(栗東),2507030210,2025年7月27日（日）,中京,17:15,サラ系3歳上500万円以下,10R,ダ1400,1勝
8,12,エイシンコクスン,牝,4,56.0,岩田 康誠,大久保 龍志(栗東),2507030210,2025年7月27日（日）,中京,17:15,サラ系3歳上500万円以下,10R,ダ1400,1勝
