枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ルシード,牡,3,55.0,野中 悠太郎,田島 俊明(美浦),2502010508,2025年6月28日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
2,2,サベージラヴ,牝,4,52.0,小林 美駒,伊藤 圭三(美浦),2502010508,2025年6月28日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
3,3,キャリーグレイス,牝,3,53.0,川又 賢治,寺島 良(栗東),2502010508,2025年6月28日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
4,4,イチトゼロノアイダ,牝,3,53.0,佐々木 大輔,石坂 公一(栗東),2502010508,2025年6月28日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
5,5,トーアジョウトウ,牡,3,52.0,舟山 瑠泉,村田 一誠(美浦),2502010508,2025年6月28日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
5,6,アースミューズ,牝,3,53.0,松岡 正海,粕谷 昌央(美浦),2502010508,2025年6月28日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
6,7,ビーマックス,牡,3,55.0,中井 裕二,藤野 健太(栗東),2502010508,2025年6月28日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
6,8,ミライハーモニー,牝,4,53.0,柴田 裕一郎,飯田 祐史(栗東),2502010508,2025年6月28日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
7,9,キングヴァージル,牡,4,58.0,鮫島 克駿,田島 俊明(美浦),2502010508,2025年6月28日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
7,10,ミッキースピナッチ,牡,5,58.0,丹内 祐次,東田 明士(栗東),2502010508,2025年6月28日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
8,11,ナンヨークリスタル,せん,5,58.0,横山 和生,松永 幹夫(栗東),2502010508,2025年6月28日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
8,12,ミスターディジェイ,牡,4,58.0,古川 吉洋,清水 英克(美浦),2502010508,2025年6月28日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
