枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,クラヴィウス,牡,3,57.0,中井 裕二,緒方 努(栗東),2509030504,2025年6月21日（土）,阪神,11:35,サラ系3歳未勝利,4R,ダ1800,未勝利
2,2,エンハンス,牡,3,57.0,藤懸 貴志,矢作 芳人(栗東),2509030504,2025年6月21日（土）,阪神,11:35,サラ系3歳未勝利,4R,ダ1800,未勝利
3,3,ラストショット,牡,3,55.0,永島 まなみ,高橋 康之(栗東),2509030504,2025年6月21日（土）,阪神,11:35,サラ系3歳未勝利,4R,ダ1800,未勝利
4,4,メイショウユウボシ,牡,3,57.0,角田 大和,飯田 祐史(栗東),2509030504,2025年6月21日（土）,阪神,11:35,サラ系3歳未勝利,4R,ダ1800,未勝利
4,5,ハックルベリー,牡,3,57.0,田口 貫太,加藤 公太(栗東),2509030504,2025年6月21日（土）,阪神,11:35,サラ系3歳未勝利,4R,ダ1800,未勝利
5,6,エテルノレガーメ,牡,3,57.0,幸 英明,野中 賢二(栗東),2509030504,2025年6月21日（土）,阪神,11:35,サラ系3歳未勝利,4R,ダ1800,未勝利
5,7,エルフェニックス,牡,3,57.0,水口 優也,浜田 多実雄(栗東),2509030504,2025年6月21日（土）,阪神,11:35,サラ系3歳未勝利,4R,ダ1800,未勝利
6,8,エムズドリーム,牡,3,57.0,和田 翼,谷 潔(栗東),2509030504,2025年6月21日（土）,阪神,11:35,サラ系3歳未勝利,4R,ダ1800,未勝利
6,9,エイシンキャロッツ,牡,3,57.0,岩田 望来,小崎 憲(栗東),2509030504,2025年6月21日（土）,阪神,11:35,サラ系3歳未勝利,4R,ダ1800,未勝利
7,10,フレッシュノワール,牡,3,57.0,斎藤 新,池添 学(栗東),2509030504,2025年6月21日（土）,阪神,11:35,サラ系3歳未勝利,4R,ダ1800,未勝利
7,11,マーウォルス,牡,3,57.0,松山 弘平,茶木 太樹(栗東),2509030504,2025年6月21日（土）,阪神,11:35,サラ系3歳未勝利,4R,ダ1800,未勝利
8,12,タールベルク,牡,3,56.0,吉村 誠之助,杉山 晴紀(栗東),2509030504,2025年6月21日（土）,阪神,11:35,サラ系3歳未勝利,4R,ダ1800,未勝利
8,13,ダンツトラバース,牡,3,53.0,河原田 菜々,本田 優(栗東),2509030504,2025年6月21日（土）,阪神,11:35,サラ系3歳未勝利,4R,ダ1800,未勝利
