枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ポップスター,せん,4,58.0,斎藤 新,南田 美知雄(美浦),2502010908,2025年7月12日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ2400,1勝
2,2,フロンタルジェダイ,牡,6,58.0,丹内 祐次,高橋 義忠(栗東),2502010908,2025年7月12日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ2400,1勝
3,3,アークドール,牡,4,58.0,武 豊,松永 幹夫(栗東),2502010908,2025年7月12日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ2400,1勝
4,4,ビッグベルーガ,牡,5,58.0,松岡 正海,牧浦 充徳(栗東),2502010908,2025年7月12日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ2400,1勝
5,5,スペシャリスト,牝,5,53.0,舟山 瑠泉,高橋 文雅(美浦),2502010908,2025年7月12日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ2400,1勝
6,6,シーリュウシー,牡,4,58.0,鮫島 克駿,岡田 稲男(栗東),2502010908,2025年7月12日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ2400,1勝
6,7,ドーギッド,牝,3,53.0,吉田 隼人,矢作 芳人(栗東),2502010908,2025年7月12日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ2400,1勝
7,8,コンテナライン,牝,3,50.0,小林 美駒,高柳 大輔(栗東),2502010908,2025年7月12日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ2400,1勝
7,9,リアンクトワ,牝,4,53.0,柴田 裕一郎,辻野 泰之(栗東),2502010908,2025年7月12日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ2400,1勝
8,10,ファイアトリック,牡,3,55.0,佐々木 大輔,伊坂 重信(美浦),2502010908,2025年7月12日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ2400,1勝
8,11,リエータメンテ,牝,4,56.0,北村 友一,佐藤 悠太(栗東),2502010908,2025年7月12日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ2400,1勝
