枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ウインラグラス,牝,4,56.0,田口 貫太,吉田 直弘(栗東),2510020806,2025年7月20日（日）,小倉,12:55,サラ系3歳上500万円以下,6R,ダ1000,1勝
2,2,ペイシャヴァルツー,牝,3,53.0,団野 大成,吉田 直弘(栗東),2510020806,2025年7月20日（日）,小倉,12:55,サラ系3歳上500万円以下,6R,ダ1000,1勝
3,3,ライツユーアップ,牝,3,51.0,永島 まなみ,角田 晃一(栗東),2510020806,2025年7月20日（日）,小倉,12:55,サラ系3歳上500万円以下,6R,ダ1000,1勝
4,4,サムデイ,牝,4,53.0,田山 旺佑,新谷 功一(栗東),2510020806,2025年7月20日（日）,小倉,12:55,サラ系3歳上500万円以下,6R,ダ1000,1勝
5,5,クリノミニスター,牡,6,58.0,幸 英明,荒川 義之(栗東),2510020806,2025年7月20日（日）,小倉,12:55,サラ系3歳上500万円以下,6R,ダ1000,1勝
6,6,トモジャアルマンド,牡,8,58.0,国分 優作,大根田 裕之(栗東),2510020806,2025年7月20日（日）,小倉,12:55,サラ系3歳上500万円以下,6R,ダ1000,1勝
7,7,エブライト,牝,4,55.0,吉村 誠之助,橋口 慎介(栗東),2510020806,2025年7月20日（日）,小倉,12:55,サラ系3歳上500万円以下,6R,ダ1000,1勝
8,8,ルミナスサンライズ,牝,4,56.0,和田 竜二,浜田 多実雄(栗東),2510020806,2025年7月20日（日）,小倉,12:55,サラ系3歳上500万円以下,6R,ダ1000,1勝
8,9,ナムラモモ,牝,3,53.0,小沢 大仁,羽月 友彦(栗東),2510020806,2025年7月20日（日）,小倉,12:55,サラ系3歳上500万円以下,6R,ダ1000,1勝
