枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,インファンタ,牝,4,56.0,小林 脩斗,堀内 岳志(美浦),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
2,2,ヒメカミノイタダキ,牡,6,58.0,大野 拓弥,武市 康男(美浦),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
3,3,スーパーバイザー,牡,4,58.0,吉田 豊,菊沢 隆徳(美浦),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
3,4,ラインパシオン,牝,3,53.0,江田 照男,水野 貴広(美浦),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
4,5,インフローレ,牝,3,53.0,R.キング,寺島 良(栗東),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
4,6,ザブルース,牝,4,56.0,小林 凌大,土田 稔(美浦),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
5,7,アルデショワ,牝,3,53.0,三浦 皇成,田中 博康(美浦),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
5,8,マジカルガール,牝,5,56.0,川端 海翼,本間 忍(美浦),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
6,9,ハッピーデービー,牝,4,56.0,横山 琉人,鈴木 伸尋(美浦),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
6,10,シュラフ,牝,3,53.0,丸田 恭介,佐藤 吉勝(美浦),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
7,11,ニシノリアリティ,牡,4,58.0,今村 聖奈,田村 康仁(美浦),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
7,12,レジーナローズ,牝,5,56.0,菊沢 一樹,鈴木 慎太郎(美浦),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
8,13,アスキーアート,牝,5,56.0,杉原 誠人,矢嶋 大樹(美浦),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
8,14,ララヴィエルジュ,牝,4,56.0,西村 太一,堀内 岳志(美浦),2504020108,2025年7月26日（土）,新潟,16:20,閃光特別,8R,芝1000,1勝
