枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ヒメカミノイタダキ,牡,6,55.0,和田 陽希,武市 康男(美浦),2502010308,2025年6月21日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
2,2,サウンドモリアーナ,牝,3,53.0,武 豊,武 英智(栗東),2502010308,2025年6月21日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
3,3,オンマガトオル,牝,6,56.0,横山 和生,土田 稔(美浦),2502010308,2025年6月21日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
4,4,スイッチオン,牡,5,56.0,長浜 鴻緒,小手川 準(美浦),2502010308,2025年6月21日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
5,5,レジュークレール,牝,5,56.0,原 優介,青木 孝文(美浦),2502010308,2025年6月21日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
5,6,ナリノエンブレム,牝,3,53.0,丹内 祐次,加藤 征弘(美浦),2502010308,2025年6月21日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
6,7,モンシェリ,牝,4,56.0,鮫島 克駿,牧田 和弥(栗東),2502010308,2025年6月21日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
6,8,タミゼ,牝,4,56.0,荻野 琢真,平田 修(栗東),2502010308,2025年6月21日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
7,9,ブルドッグキング,牡,3,52.0,舟山 瑠泉,斎藤 誠(美浦),2502010308,2025年6月21日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
7,10,ホーリーブライト,牝,4,56.0,川又 賢治,竹内 正洋(美浦),2502010308,2025年6月21日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
8,11,ゲッティン,牝,5,53.0,古川 奈穂,加藤 征弘(美浦),2502010308,2025年6月21日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
8,12,テイエムタリスマ,牡,4,54.0,小林 美駒,高橋 一哉(栗東),2502010308,2025年6月21日（土）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1000,1勝
