枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,カズタンジャー,牡,4,57.0,川田 将雅,新谷 功一(栗東),2505030511,2025年6月21日（土）,東京,15:45,スレイプニルステークス,11R,ダ2100,ｵｰﾌﾟﾝ
2,2,ピュアキアン,牡,4,57.0,吉田 豊,竹内 正洋(美浦),2505030511,2025年6月21日（土）,東京,15:45,スレイプニルステークス,11R,ダ2100,ｵｰﾌﾟﾝ
3,3,サトノエピック,牡,4,58.0,M.ディー,国枝 栄(美浦),2505030511,2025年6月21日（土）,東京,15:45,スレイプニルステークス,11R,ダ2100,ｵｰﾌﾟﾝ
4,4,ダイシンピスケス,牡,7,59.0,丸山 元気,森 秀行(栗東),2505030511,2025年6月21日（土）,東京,15:45,スレイプニルステークス,11R,ダ2100,ｵｰﾌﾟﾝ
5,5,リアレスト,牡,4,57.0,田辺 裕信,尾関 知人(美浦),2505030511,2025年6月21日（土）,東京,15:45,スレイプニルステークス,11R,ダ2100,ｵｰﾌﾟﾝ
6,6,ゼットリアン,牡,5,57.0,三浦 皇成,吉田 直弘(栗東),2505030511,2025年6月21日（土）,東京,15:45,スレイプニルステークス,11R,ダ2100,ｵｰﾌﾟﾝ
6,7,クールミラボー,牡,5,57.0,戸崎 圭太,寺島 良(栗東),2505030511,2025年6月21日（土）,東京,15:45,スレイプニルステークス,11R,ダ2100,ｵｰﾌﾟﾝ
7,8,アッシュルバニパル,牡,4,57.0,C.ルメール,田中 博康(美浦),2505030511,2025年6月21日（土）,東京,15:45,スレイプニルステークス,11R,ダ2100,ｵｰﾌﾟﾝ
7,9,リチュアル,せん,6,57.0,大野 拓弥,田中 克典(栗東),2505030511,2025年6月21日（土）,東京,15:45,スレイプニルステークス,11R,ダ2100,ｵｰﾌﾟﾝ
8,10,フタイテンロック,牡,6,57.0,木幡 巧也,佐藤 吉勝(美浦),2505030511,2025年6月21日（土）,東京,15:45,スレイプニルステークス,11R,ダ2100,ｵｰﾌﾟﾝ
8,11,アイファーテイオー,牡,5,57.0,菅原 明良,井上 智史(栗東),2505030511,2025年6月21日（土）,東京,15:45,スレイプニルステークス,11R,ダ2100,ｵｰﾌﾟﾝ
