枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ベルギューン,牝,3,53.0,R.キング,牧浦 充徳(栗東),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
2,2,グレイスオブゴッド,牝,5,56.0,古川 吉洋,緒方 努(栗東),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
3,3,アンブロジアーナ,牝,6,56.0,原田 和真,上原 博之(美浦),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
3,4,オールマキシマム,牝,5,56.0,小林 脩斗,奥平 雅士(美浦),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
4,5,メイショウリリー,牝,4,56.0,藤懸 貴志,高橋 義忠(栗東),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
4,6,リアルクィーン,牝,3,53.0,佐々木 大輔,石坂 公一(栗東),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
5,7,カプラローラ,牝,6,56.0,藤岡 佑介,菊沢 隆徳(美浦),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
5,8,マフィン,牝,4,56.0,横山 琉人,大和田 成(美浦),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
6,9,メイショウタムシバ,牝,4,56.0,池添 謙一,飯田 祐史(栗東),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
6,10,サツキノジョウ,牝,4,56.0,丹内 祐次,武井 亮(美浦),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
7,11,スマートケープ,牝,5,56.0,菱田 裕二,辻野 泰之(栗東),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
7,12,ヤマニンバロネス,牝,3,53.0,武 豊,千田 輝彦(栗東),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
8,13,ミレニアムヒロイン,牝,4,56.0,松本 大輝,池上 昌和(美浦),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
8,14,クォーツァイト,牝,4,56.0,斎藤 新,斎藤 誠(美浦),2501010312,2025年8月2日（土）,札幌,16:01,大倉山特別,12R,ダ1700,2勝
