枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,アロマデローサ,牝,5,53.0,亀田 温心,池添 学(栗東),2509030509,2025年6月21日（土）,阪神,14:25,舞子特別,9R,芝1600,2勝
2,2,プシプシーナ,牝,4,52.0,松若 風馬,小栗 実(栗東),2509030509,2025年6月21日（土）,阪神,14:25,舞子特別,9R,芝1600,2勝
3,3,サクラオーラ,牝,6,53.0,酒井 学,河嶋 宏樹(栗東),2509030509,2025年6月21日（土）,阪神,14:25,舞子特別,9R,芝1600,2勝
4,4,メタルスピード,牡,5,56.0,岩田 望来,斎藤 誠(美浦),2509030509,2025年6月21日（土）,阪神,14:25,舞子特別,9R,芝1600,2勝
4,5,グラフィティアート,牡,3,54.0,坂井 瑠星,石橋 守(栗東),2509030509,2025年6月21日（土）,阪神,14:25,舞子特別,9R,芝1600,2勝
5,6,レッドベルアーム,牡,6,55.0,幸 英明,河嶋 宏樹(栗東),2509030509,2025年6月21日（土）,阪神,14:25,舞子特別,9R,芝1600,2勝
5,7,タイセイカレント,牡,3,54.0,吉村 誠之助,矢作 芳人(栗東),2509030509,2025年6月21日（土）,阪神,14:25,舞子特別,9R,芝1600,2勝
6,8,テラメリタ,牝,4,53.0,田口 貫太,須貝 尚介(栗東),2509030509,2025年6月21日（土）,阪神,14:25,舞子特別,9R,芝1600,2勝
6,9,アンビバレント,牡,5,54.0,高杉 吏麒,藤野 健太(栗東),2509030509,2025年6月21日（土）,阪神,14:25,舞子特別,9R,芝1600,2勝
7,10,エーデルサンライズ,牝,5,52.0,小崎 綾也,小林 真也(栗東),2509030509,2025年6月21日（土）,阪神,14:25,舞子特別,9R,芝1600,2勝
7,11,ケイデンシーマーク,牝,5,54.0,松山 弘平,福永 祐一(栗東),2509030509,2025年6月21日（土）,阪神,14:25,舞子特別,9R,芝1600,2勝
8,12,ハワイアンティアレ,牝,4,54.0,和田 竜二,松永 幹夫(栗東),2509030509,2025年6月21日（土）,阪神,14:25,舞子特別,9R,芝1600,2勝
8,13,アルゲンテウス,せん,6,55.0,M.デムーロ,小島 茂之(美浦),2509030509,2025年6月21日（土）,阪神,14:25,舞子特別,9R,芝1600,2勝
