枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ミッキーマーメイド,牝,2,55.0,川田 将雅,福永 祐一(栗東),2510020505,2025年7月12日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
2,2,サラサチャーミング,牝,2,55.0,松若 風馬,高柳 大輔(栗東),2510020505,2025年7月12日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
3,3,ガルディエンヌ,牝,2,55.0,坂井 瑠星,高橋 亮(栗東),2510020505,2025年7月12日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
4,4,ムルーデ,牝,2,55.0,M.デムーロ,藤野 健太(栗東),2510020505,2025年7月12日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
5,5,ソルパッサーレ,牝,2,55.0,小沢 大仁,四位 洋文(栗東),2510020505,2025年7月12日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
5,6,ファインブルー,牝,2,55.0,和田 竜二,藤野 健太(栗東),2510020505,2025年7月12日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
6,7,ティアーズクィーン,牝,2,55.0,藤懸 貴志,平田 修(栗東),2510020505,2025年7月12日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
6,8,レステダンルヴァン,牝,2,54.0,高杉 吏麒,藤岡 健一(栗東),2510020505,2025年7月12日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
7,9,ヒメヒオウギ,牝,2,55.0,幸 英明,中竹 和也(栗東),2510020505,2025年7月12日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
7,10,シークレット,牝,2,55.0,団野 大成,西村 真幸(栗東),2510020505,2025年7月12日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
8,11,クールフラン,牝,2,55.0,松山 弘平,池添 学(栗東),2510020505,2025年7月12日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
8,12,ナムラオリガミ,牝,2,55.0,小崎 綾也,高橋 一哉(栗東),2510020505,2025年7月12日（土）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
