枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,アイアンオバーカム,牝,3,55.0,柴田 大知,南田 美知雄(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
1,2,シンフォニーシーズ,牝,3,55.0,石橋 脩,清水 英克(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
2,3,ロベルタカリーナ,牝,3,52.0,遠藤 汰月,牧 光二(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
2,4,ジュンベルベット,牡,3,57.0,内田 博幸,伊坂 重信(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
3,5,マロンカラノテガミ,牝,3,55.0,荻野 極,清水 英克(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
3,6,ジュリスタ,牝,3,55.0,吉田 豊,稲垣 幸雄(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
4,7,シャトーペリオット,牡,3,57.0,野中 悠太郎,根本 康広(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
4,8,ヌーヴォルミエール,牡,3,57.0,原 優介,勢司 和浩(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
5,9,ベンメリア,せん,3,57.0,丸田 恭介,高橋 文雅(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
5,10,アリーワーク,牝,3,55.0,小林 脩斗,小野 次郎(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
6,11,ルックアトミー,牝,3,55.0,菊沢 一樹,菊沢 隆徳(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
6,12,サンタアニタ,牝,3,55.0,戸崎 圭太,斎藤 誠(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
7,13,ジェイエルハーバー,牡,3,54.0,石田 拓郎,小西 一男(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
7,14,レトロブーム,牝,3,55.0,武藤 雅,西田 雄一郎(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
8,15,クラウンジュエル,牡,3,57.0,木幡 巧也,尾関 知人(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
8,16,ステラマテュティナ,牝,3,52.0,石神 深道,高柳 瑞樹(美浦),2503020503,2025年7月12日（土）,福島,11:10,サラ系3歳未勝利,3R,ダ1150,未勝利
