枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ツインクルステージ,牝,4,53.0,舟山 瑠泉,高木 登(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
1,2,アンドローゼス,牝,4,56.0,C.ルメール,加藤 士津八(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
2,3,パストラーレ,牡,4,58.0,横山 武史,武市 康男(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
2,4,ネイサン,牡,4,56.0,長浜 鴻緒,粕谷 昌央(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
3,5,フリューゲルホルン,牡,6,58.0,丸山 元気,和田 正一郎(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
3,6,イージーブリージー,牝,4,56.0,北村 友一,伊坂 重信(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
4,7,ロードアフェット,牡,4,58.0,横山 和生,高柳 瑞樹(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
4,8,アドミラルシップ,牡,4,58.0,石川 裕紀人,相沢 郁(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
5,9,ジャズ,牡,4,58.0,浜中 俊,辻野 泰之(栗東),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
5,10,クラッチプレイヤー,牡,4,58.0,戸崎 圭太,国枝 栄(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
6,11,ユキノフルマチ,牝,4,53.0,佐藤 翔馬,杉浦 宏昭(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
6,12,ドリームクルーズ,牝,4,56.0,M.ディー,戸田 博文(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
7,13,オルソビアンコ,牝,5,52.0,小林 美駒,田村 康仁(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
7,14,ニシノティアモ,牝,4,56.0,津村 明秀,上原 佑紀(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
8,15,メンドロントット,牡,4,55.0,遠藤 汰月,杉浦 宏昭(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
8,16,サンマルソムニア,牝,6,56.0,宮崎 北斗,佐藤 吉勝(美浦),2505021206,2025年6月1日（日）,東京,12:40,サラ系4歳上500万円以下,6R,芝1800,1勝
