枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,フェスティーヴォ,牡,3,54.0,川端 海翼,中竹 和也(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
1,2,メイショウカスガイ,牡,3,57.0,角田 大和,角田 晃一(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
2,3,テーオーシュタイン,牡,3,57.0,松若 風馬,梅田 智之(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
2,4,ビモクシュウレイ,牡,3,57.0,中井 裕二,坂口 智康(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
3,5,マスターライセンス,牡,3,57.0,小沢 大仁,石坂 公一(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
3,6,エポエポサン,牡,3,57.0,武 豊,秋山 真一郎(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
4,7,バンドブラザー,牡,3,57.0,和田 竜二,西村 真幸(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
4,8,ポジティビティ,牡,3,57.0,酒井 学,飯田 祐史(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
5,9,バトンロード,牡,3,57.0,太宰 啓介,石橋 守(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
5,10,ブレスドナイル,牝,3,55.0,亀田 温心,北出 成人(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
6,11,ジャスティントレノ,牡,3,57.0,泉谷 楓真,杉山 晴紀(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
6,12,エイシンガウディ,牡,3,57.0,田口 貫太,渡辺 薫彦(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
7,13,メイショウゲキハ,牡,3,57.0,松山 弘平,藤原 英昭(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
7,14,スピントロニクス,牡,3,56.0,高杉 吏麒,池江 泰寿(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
8,15,グレイルクエスト,牡,3,56.0,吉村 誠之助,小栗 実(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
8,16,レアルシチー,牡,3,57.0,長岡 禎仁,羽月 友彦(栗東),2507030202,2025年7月27日（日）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
