枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ライジンマル,牡,4,58.0,津村 明秀,竹内 正洋(美浦),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
2,2,フラッシング,牡,4,58.0,国分 恭介,牧浦 充徳(栗東),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
3,3,アトラクティーボ,牡,6,58.0,武藤 雅,武藤 善則(美浦),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
3,4,イデアユウシン,牡,5,58.0,木幡 育也,松永 康利(美浦),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
4,5,モナコブル,牡,4,58.0,大野 拓弥,岩戸 孝樹(美浦),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
4,6,クラウンシエンタ,牡,4,58.0,三浦 皇成,水野 貴広(美浦),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
5,7,デルバイス,牡,6,58.0,嶋田 純次,南田 美知雄(美浦),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
5,8,アースイオス,牡,4,58.0,小林 凌大,小西 一男(美浦),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
6,9,アッティラ,牡,5,58.0,横山 琉人,相沢 郁(美浦),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
6,10,ミヤビクライ,牡,6,58.0,菊沢 一樹,小島 茂之(美浦),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
7,11,セキテイオー,牡,6,58.0,江田 照男,田中 剛(美浦),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
7,12,タナサンブラック,牡,5,58.0,荻野 極,伊坂 重信(美浦),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
8,13,ナルカミ,牡,3,55.0,戸崎 圭太,田中 博康(美浦),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
8,14,トルーマンテソーロ,牡,6,58.0,菅原 明良,菊川 正達(美浦),2503020110,2025年6月28日（土）,福島,15:10,いわき特別,10R,ダ1700,2勝
