枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ショーダンサー,牡,3,55.0,国分 優作,大根田 裕之(栗東),2507030309,2025年8月2日（土）,中京,16:45,サラ系3歳上500万円以下,9R,ダ1800,1勝
2,2,ゼンエスポワール,牡,3,55.0,角田 大和,飯田 祐史(栗東),2507030309,2025年8月2日（土）,中京,16:45,サラ系3歳上500万円以下,9R,ダ1800,1勝
3,3,ポルトドール,牡,5,57.0,高杉 吏麒,小栗 実(栗東),2507030309,2025年8月2日（土）,中京,16:45,サラ系3歳上500万円以下,9R,ダ1800,1勝
4,4,レガッタ,牡,4,58.0,太宰 啓介,昆 貢(栗東),2507030309,2025年8月2日（土）,中京,16:45,サラ系3歳上500万円以下,9R,ダ1800,1勝
5,5,ディオスパーダ,牡,3,55.0,秋山 稔樹,小椋 研介(栗東),2507030309,2025年8月2日（土）,中京,16:45,サラ系3歳上500万円以下,9R,ダ1800,1勝
6,6,エンマ,牡,3,55.0,松山 弘平,武 英智(栗東),2507030309,2025年8月2日（土）,中京,16:45,サラ系3歳上500万円以下,9R,ダ1800,1勝
7,7,リヴァイデント,牝,4,56.0,川須 栄彦,秋山 真一郎(栗東),2507030309,2025年8月2日（土）,中京,16:45,サラ系3歳上500万円以下,9R,ダ1800,1勝
7,8,スーパージョック,牡,3,52.0,田山 旺佑,佐々木 晶三(栗東),2507030309,2025年8月2日（土）,中京,16:45,サラ系3歳上500万円以下,9R,ダ1800,1勝
8,9,ディズレーリ,せん,5,57.0,吉村 誠之助,池上 昌和(美浦),2507030309,2025年8月2日（土）,中京,16:45,サラ系3歳上500万円以下,9R,ダ1800,1勝
8,10,シャンパンポップ,牡,4,58.0,団野 大成,武 幸四郎(栗東),2507030309,2025年8月2日（土）,中京,16:45,サラ系3歳上500万円以下,9R,ダ1800,1勝
