枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,マーゴットカーラ,牝,3,53.0,小崎 綾也,石坂 公一(栗東),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
1,2,デイジー,牝,4,56.0,菊沢 一樹,田中 勝春(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
2,3,ニシノヒミチュ,牝,3,51.0,今村 聖奈,伊藤 大士(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
2,4,ザハーフェル,牝,4,53.0,水沼 元輝,本間 忍(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
3,5,ホリーアン,牝,3,50.0,遠藤 汰月,萱野 浩二(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
3,6,マジカルワード,牝,5,56.0,嶋田 純次,大竹 正博(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
4,7,ドゥムーラン,牝,5,56.0,内田 博幸,尾関 知人(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
4,8,レモンバーム,牝,3,50.0,石神 深道,嘉藤 貴行(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
5,9,ラブリーガール,牝,3,53.0,吉田 豊,勢司 和浩(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
5,10,クレオズニードル,牝,3,53.0,大野 拓弥,和田 勇介(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
6,11,ルパヴィヨン,牝,3,53.0,R.キング,小手川 準(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
6,12,ガーネットウインク,牝,3,50.0,石田 拓郎,小西 一男(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
7,13,アストラッド,牝,4,56.0,丸山 元気,和田 正一郎(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
7,14,イコノスタシス,牝,5,55.0,西塚 洸二,古賀 慎明(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
8,15,ロンドンアームズ,牝,4,56.0,荻野 極,伊坂 重信(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
8,16,ベランジェール,牝,4,56.0,石川 裕紀人,木村 哲也(美浦),2504020212,2025年7月27日（日）,新潟,18:25,サラ系3歳上500万円以下,12R,芝1400,1勝
