枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,シュハリ,牡,5,60.0,大江原 圭,粕谷 昌央(美浦),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
2,2,タイセイジャスパー,せん,6,60.0,難波 剛健,伊藤 圭三(美浦),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
3,3,リゼレインボー,牡,6,60.0,草野 太郎,松山 将樹(美浦),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
3,4,ディープレイヤー,牡,6,60.0,五十嵐 雄祐,大和田 成(美浦),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
4,5,アイファーキャップ,牡,4,60.0,小牧 加矢太,加藤 公太(栗東),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
4,6,ダイシンネイビー,牡,4,60.0,上野 翔,戸田 博文(美浦),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
5,7,ケンヴァイザッハ,牡,5,60.0,伴 啓太,石栗 龍彦(美浦),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
5,8,アースブレイブ,せん,8,60.0,江田 勇亮,粕谷 昌央(美浦),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
6,9,コスモエスメラルダ,牝,4,58.0,石神 深一,土田 稔(美浦),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
6,10,ホウオウフウジン,牡,6,57.0,坂口 智康,稲垣 幸雄(美浦),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
7,11,アルカンサス,牡,6,57.0,土田 真翔,土田 稔(美浦),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
7,12,スマラグドス,牡,5,60.0,森 一馬,西園 正都(栗東),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
8,13,エメラルドラグーン,牡,3,58.0,田村 太雅,伊藤 伸一(美浦),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
8,14,タマモエース,牡,6,60.0,小野寺 祐太,宮地 貴稔(栗東),2507030201,2025年7月27日（日）,中京,9:35,サラ系障害3歳上未勝利,1R,,未勝利
