枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,メイプルギャング,牡,4,54.0,河原田 菜々,中竹 和也(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
1,2,プレアデスグループ,牝,4,55.0,高杉 吏麒,吉岡 辰弥(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
2,3,ピリー,牝,4,56.0,田口 貫太,西園 正都(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
2,4,ゼンカイパイロ,牡,4,58.0,川須 栄彦,千田 輝彦(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
3,5,ハッピーダンス,牝,4,54.0,永島 まなみ,茶木 太樹(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
3,6,トッピゴー,牡,4,58.0,角田 大和,角田 晃一(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
4,7,ゲーベル,牡,4,58.0,団野 大成,渡辺 薫彦(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
4,8,ルクルス,牡,5,58.0,小崎 綾也,松永 幹夫(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
5,9,バッハアルプゼー,牡,3,55.0,菱田 裕二,橋口 慎介(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
5,10,カフェロワイヤル,牝,3,53.0,岩田 望来,小林 真也(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
6,11,ジュエルハウス,牝,3,52.0,吉村 誠之助,西園 翔太(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
6,12,リーサムギニー,牡,4,58.0,藤懸 貴志,矢作 芳人(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
7,13,ワールドシリーズ,牡,4,58.0,和田 竜二,秋山 真一郎(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
7,14,トラヴェリンバンド,牡,3,55.0,松山 弘平,西村 真幸(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
8,15,ウォーターパラディ,牡,3,55.0,国分 恭介,岡田 稲男(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
8,16,アーデルリーベ,牝,3,53.0,幸 英明,斉藤 崇史(栗東),2509030307,2025年6月14日（土）,阪神,13:25,サラ系3歳上500万円以下,7R,ダ1200,1勝
