枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,フェブリノ,牝,2,55.0,和田 竜二,加藤 公太(栗東),2510020501,2025年7月12日（土）,小倉,10:01,サラ系2歳未勝利,1R,芝1200,未勝利
2,2,カガラプンツェル,牝,2,55.0,田口 貫太,安達 昭夫(栗東),2510020501,2025年7月12日（土）,小倉,10:01,サラ系2歳未勝利,1R,芝1200,未勝利
3,3,スターアニス,牝,2,55.0,松山 弘平,高野 友和(栗東),2510020501,2025年7月12日（土）,小倉,10:01,サラ系2歳未勝利,1R,芝1200,未勝利
4,4,ナムラライラック,牝,2,55.0,松若 風馬,畑端 省吾(栗東),2510020501,2025年7月12日（土）,小倉,10:01,サラ系2歳未勝利,1R,芝1200,未勝利
5,5,ダイヤモンドノット,牡,2,55.0,川田 将雅,福永 祐一(栗東),2510020501,2025年7月12日（土）,小倉,10:01,サラ系2歳未勝利,1R,芝1200,未勝利
6,6,カシノリアーナ,牝,2,53.0,永島 まなみ,天間 昭一(美浦),2510020501,2025年7月12日（土）,小倉,10:01,サラ系2歳未勝利,1R,芝1200,未勝利
7,7,ナンゴクモンジュー,牝,2,55.0,藤懸 貴志,小崎 憲(栗東),2510020501,2025年7月12日（土）,小倉,10:01,サラ系2歳未勝利,1R,芝1200,未勝利
7,8,タマモイカロス,牡,2,54.0,高杉 吏麒,藤岡 健一(栗東),2510020501,2025年7月12日（土）,小倉,10:01,サラ系2歳未勝利,1R,芝1200,未勝利
8,9,ツーエムボヌール,牝,2,55.0,団野 大成,本田 優(栗東),2510020501,2025年7月12日（土）,小倉,10:01,サラ系2歳未勝利,1R,芝1200,未勝利
8,10,ララクレアドルーン,牝,2,55.0,中井 裕二,坂口 智康(栗東),2510020501,2025年7月12日（土）,小倉,10:01,サラ系2歳未勝利,1R,芝1200,未勝利
