枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,マイネルゼウス,牡,3,55.0,丹内 祐次,奥村 武(美浦),2502010909,2025年7月12日（土）,函館,14:15,北斗特別,9R,芝2000,1勝
2,2,サンウリエル,牡,4,58.0,浜中 俊,宮本 博(栗東),2502010909,2025年7月12日（土）,函館,14:15,北斗特別,9R,芝2000,1勝
3,3,ダノンジャイアン,牡,3,55.0,鮫島 克駿,茶木 太樹(栗東),2502010909,2025年7月12日（土）,函館,14:15,北斗特別,9R,芝2000,1勝
4,4,ウインデイジー,牝,4,56.0,横山 和生,宮 徹(栗東),2502010909,2025年7月12日（土）,函館,14:15,北斗特別,9R,芝2000,1勝
5,5,アオイタケル,牡,3,55.0,藤岡 佑介,四位 洋文(栗東),2502010909,2025年7月12日（土）,函館,14:15,北斗特別,9R,芝2000,1勝
6,6,マイバラード,牡,5,58.0,斎藤 新,松永 康利(美浦),2502010909,2025年7月12日（土）,函館,14:15,北斗特別,9R,芝2000,1勝
6,7,タルタロス,牡,4,58.0,黛 弘人,天間 昭一(美浦),2502010909,2025年7月12日（土）,函館,14:15,北斗特別,9R,芝2000,1勝
7,8,アルマデオロ,牡,3,55.0,武 豊,清水 久詞(栗東),2502010909,2025年7月12日（土）,函館,14:15,北斗特別,9R,芝2000,1勝
7,9,ストラニエーロ,牝,3,53.0,横山 武史,尾関 知人(美浦),2502010909,2025年7月12日（土）,函館,14:15,北斗特別,9R,芝2000,1勝
8,10,バルティカ,牡,3,55.0,北村 友一,高橋 亮(栗東),2502010909,2025年7月12日（土）,函館,14:15,北斗特別,9R,芝2000,1勝
8,11,ネイサン,牡,4,58.0,原田 和真,粕谷 昌央(美浦),2502010909,2025年7月12日（土）,函館,14:15,北斗特別,9R,芝2000,1勝
