枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ニッシンゲッポ,牝,3,55.0,原田 和真,金成 貴史(美浦),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
2,2,ジーティートゥルー,牡,3,57.0,黛 弘人,田島 俊明(美浦),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
3,3,ベイビーベリッシモ,牡,3,57.0,古川 吉洋,大和田 成(美浦),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
3,4,ネトル,牝,3,55.0,斎藤 新,高橋 康之(栗東),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
4,5,オオタチ,牡,3,57.0,横山 武史,久保田 貴士(美浦),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
4,6,サヨノミッキー,牡,3,54.0,柴田 裕一郎,羽月 友彦(栗東),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
5,7,カズナリ,牡,3,54.0,鷲頭 虎太,中舘 英二(美浦),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
5,8,カシマスウィープ,牝,3,55.0,松岡 正海,伊藤 伸一(美浦),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
6,9,キンセンオー,牡,3,54.0,和田 陽希,中尾 秀正(栗東),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
6,10,タイセイバンクール,牡,3,57.0,鮫島 克駿,西村 真幸(栗東),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
7,11,ファジーロップ,牝,3,55.0,佐々木 大輔,吉岡 辰弥(栗東),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
7,12,ディアウス,牡,3,57.0,北村 友一,吉岡 辰弥(栗東),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
8,13,ジョードリウム,牡,3,57.0,丹内 祐次,清水 久詞(栗東),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
8,14,オロパタジン,牡,3,54.0,小林 美駒,相沢 郁(美浦),2501010103,2025年7月26日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
