枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,タマモジャスミン,牝,3,53.0,丹内 祐次,大橋 勇樹(栗東),2501010207,2025年7月27日（日）,札幌,13:20,サラ系3歳上500万円以下,7R,ダ1700,1勝
2,2,セージグリーン,牝,4,53.0,小林 美駒,菊川 正達(美浦),2501010207,2025年7月27日（日）,札幌,13:20,サラ系3歳上500万円以下,7R,ダ1700,1勝
3,3,ルージュミラージュ,牝,3,50.0,森田 誠也,武 幸四郎(栗東),2501010207,2025年7月27日（日）,札幌,13:20,サラ系3歳上500万円以下,7R,ダ1700,1勝
4,4,エルバステラ,牝,3,53.0,鮫島 克駿,高柳 瑞樹(美浦),2501010207,2025年7月27日（日）,札幌,13:20,サラ系3歳上500万円以下,7R,ダ1700,1勝
4,5,コンティオ,牝,3,53.0,横山 武史,和田 勇介(美浦),2501010207,2025年7月27日（日）,札幌,13:20,サラ系3歳上500万円以下,7R,ダ1700,1勝
5,6,オーロヴェール,牝,4,56.0,浜中 俊,田中 克典(栗東),2501010207,2025年7月27日（日）,札幌,13:20,サラ系3歳上500万円以下,7R,ダ1700,1勝
5,7,パーソナルアフェア,牝,3,50.0,鷲頭 虎太,和田 勇介(美浦),2501010207,2025年7月27日（日）,札幌,13:20,サラ系3歳上500万円以下,7R,ダ1700,1勝
6,8,サンキャメロン,牝,4,55.0,松本 大輝,上原 博之(美浦),2501010207,2025年7月27日（日）,札幌,13:20,サラ系3歳上500万円以下,7R,ダ1700,1勝
6,9,ガールズデイアウト,牝,3,53.0,川又 賢治,吉村 圭司(栗東),2501010207,2025年7月27日（日）,札幌,13:20,サラ系3歳上500万円以下,7R,ダ1700,1勝
7,10,ドレミファニー,牝,5,56.0,古川 吉洋,西田 雄一郎(美浦),2501010207,2025年7月27日（日）,札幌,13:20,サラ系3歳上500万円以下,7R,ダ1700,1勝
7,11,シンボリノエル,牝,4,56.0,横山 典弘,土田 稔(美浦),2501010207,2025年7月27日（日）,札幌,13:20,サラ系3歳上500万円以下,7R,ダ1700,1勝
8,12,カポレイラ,牝,3,53.0,佐々木 大輔,中舘 英二(美浦),2501010207,2025年7月27日（日）,札幌,13:20,サラ系3歳上500万円以下,7R,ダ1700,1勝
8,13,スナークメモリー,牝,5,53.0,柴田 裕一郎,宮地 貴稔(栗東),2501010207,2025年7月27日（日）,札幌,13:20,サラ系3歳上500万円以下,7R,ダ1700,1勝
