枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,オントゥザステージ,牝,3,52.0,舟山 瑠泉,藤原 英昭(栗東),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
1,2,スイートフェアリー,牝,3,52.0,鷲頭 虎太,佐々木 晶三(栗東),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
2,3,エムティヒララ,牝,3,52.0,柴田 裕一郎,千田 輝彦(栗東),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
2,4,ハートメテオ,牝,3,55.0,鮫島 克駿,笹田 和秀(栗東),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
3,5,デルマケセラセラ,牝,3,55.0,横山 和生,小野 次郎(美浦),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
3,6,グラツィオーソ,牝,3,55.0,柴田 大知,田中 剛(美浦),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
4,7,サトノビエント,牝,3,55.0,北村 友一,上村 洋行(栗東),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
4,8,ユナホークパワー,牝,3,55.0,黛 弘人,小西 一男(美浦),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
5,9,ピースオブライツ,牝,3,55.0,藤岡 佑介,武 英智(栗東),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
5,10,ディアイライザ,牝,3,52.0,上里 直汰,加藤 和宏(美浦),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
6,11,シフグナーデ,牝,3,51.0,小林 美駒,松永 康利(美浦),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
6,12,パーフェクトパール,牝,3,55.0,佐々木 大輔,中内田 充正(栗東),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
7,13,ホウオウハナビ,牝,3,53.0,長浜 鴻緒,奥村 武(美浦),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
7,14,ピンクパラダイス,牝,3,55.0,荻野 琢真,大久保 龍志(栗東),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
8,15,ソレエスピアージャ,牝,3,55.0,武 豊,松永 幹夫(栗東),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
8,16,フューチャーファン,牝,3,55.0,横山 武史,国枝 栄(美浦),2502010307,2025年6月21日（土）,函館,13:15,サラ系3歳未勝利,7R,芝1800,未勝利
