枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ウィンターサン,牝,3,55.0,津村 明秀,加藤 征弘(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
1,2,マジカルレインボー,牝,3,55.0,丹内 祐次,尾関 知人(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
2,3,ピコチマチ,牝,3,55.0,木幡 巧也,牧 光二(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
2,4,ミッキーラサルダン,牝,3,55.0,D.レーン,堀 宣行(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
3,5,シウダーエヴィータ,牝,3,55.0,坂井 瑠星,田中 博康(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
3,6,ミヤグリフォン,牝,3,53.0,長浜 鴻緒,千葉 直人(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
4,7,カレリアンダンス,牝,3,55.0,原田 和真,小野 次郎(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
4,8,カプア,牝,3,55.0,佐々木 大輔,伊藤 大士(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
5,9,グランセゾン,牝,3,55.0,三浦 皇成,栗田 徹(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
5,10,リカード,牝,3,55.0,柴田 大知,和田 雄二(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
6,11,スイートロータス,牝,3,55.0,田辺 裕信,久保田 貴士(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
6,12,ワナカ,牝,3,55.0,伊藤 工真,金成 貴史(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
7,13,ジュールスレーヴ,牝,3,52.0,上里 直汰,粕谷 昌央(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
7,14,キョウエイセレッソ,牝,3,55.0,内田 博幸,中川 公成(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
8,15,イーサンペガサス,牝,3,55.0,丸山 元気,田中 勝春(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
8,16,ジェンダアネモス,牝,3,55.0,吉田 豊,伊坂 重信(美浦),2505030201,2025年6月8日（日）,東京,10:05,サラ系3歳未勝利,1R,ダ1600,未勝利
