枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,エスペシャリー,牝,3,53.0,横山 和生,四位 洋文(栗東),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
1,2,ブルーアイドガール,牝,4,56.0,吉田 隼人,吉岡 辰弥(栗東),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
2,3,イリュージョン,牝,5,56.0,藤岡 佑介,西田 雄一郎(美浦),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
2,4,シンデレラスマイル,牝,5,56.0,黛 弘人,武藤 善則(美浦),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
3,5,サンポーニャ,牝,5,56.0,佐々木 大輔,池江 泰寿(栗東),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
3,6,ルージュレベッカ,牝,4,56.0,古川 吉洋,昆 貢(栗東),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
4,7,グッバイウェーブ,牝,3,53.0,横山 武史,中川 公成(美浦),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
4,8,キタノクニカラ,牝,3,50.0,古川 奈穂,小島 茂之(美浦),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
5,9,ホウオウドルーリー,牝,4,56.0,斎藤 新,宮 徹(栗東),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
5,10,エイシンオニキス,牝,4,56.0,川又 賢治,渡辺 薫彦(栗東),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
6,11,イリスアスール,牝,4,52.0,小林 美駒,角田 晃一(栗東),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
6,12,クインズスピカ,牝,4,53.0,舟山 瑠泉,村田 一誠(美浦),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
7,13,グランテレーズ,牝,4,56.0,鮫島 克駿,渡辺 薫彦(栗東),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
7,14,エリカエスティーム,牝,4,56.0,丹内 祐次,宮田 敬介(美浦),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
8,15,エンプレスフレーム,牝,3,53.0,原田 和真,上原 博之(美浦),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
8,16,クイーンズデイ,牝,3,53.0,池添 謙一,岡田 稲男(栗東),2502011107,2025年7月19日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1200,1勝
