枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,セイウンダイフク,牡,2,55.0,池添 謙一,宮本 博(栗東),2501010101,2025年7月26日（土）,札幌,9:55,サラ系2歳未勝利,1R,芝1200,未勝利
2,2,ハルヒメ,牝,2,52.0,小林 美駒,矢嶋 大樹(美浦),2501010101,2025年7月26日（土）,札幌,9:55,サラ系2歳未勝利,1R,芝1200,未勝利
3,3,ショウナンカリス,牝,2,55.0,北村 友一,加藤 士津八(美浦),2501010101,2025年7月26日（土）,札幌,9:55,サラ系2歳未勝利,1R,芝1200,未勝利
4,4,ファニーバニー,牝,2,55.0,鮫島 克駿,杉山 佳明(栗東),2501010101,2025年7月26日（土）,札幌,9:55,サラ系2歳未勝利,1R,芝1200,未勝利
5,5,モズプリフォール,牡,2,55.0,佐々木 大輔,矢作 芳人(栗東),2501010101,2025年7月26日（土）,札幌,9:55,サラ系2歳未勝利,1R,芝1200,未勝利
5,6,ナムラシンジロー,牡,2,52.0,古川 奈穂,羽月 友彦(栗東),2501010101,2025年7月26日（土）,札幌,9:55,サラ系2歳未勝利,1R,芝1200,未勝利
6,7,カンレイスター,牝,2,55.0,荻野 琢真,矢野 英一(美浦),2501010101,2025年7月26日（土）,札幌,9:55,サラ系2歳未勝利,1R,芝1200,未勝利
6,8,トーセンクリステル,牝,2,52.0,舟山 瑠泉,杉浦 宏昭(美浦),2501010101,2025年7月26日（土）,札幌,9:55,サラ系2歳未勝利,1R,芝1200,未勝利
7,9,オンマイビート,牡,2,52.0,和田 陽希,松山 将樹(美浦),2501010101,2025年7月26日（土）,札幌,9:55,サラ系2歳未勝利,1R,芝1200,未勝利
7,10,サンタカリス,牝,2,55.0,黛 弘人,秋山 真一郎(栗東),2501010101,2025年7月26日（土）,札幌,9:55,サラ系2歳未勝利,1R,芝1200,未勝利
8,11,ストームサンダー,牡,2,55.0,丹内 祐次,安達 昭夫(栗東),2501010101,2025年7月26日（土）,札幌,9:55,サラ系2歳未勝利,1R,芝1200,未勝利
8,12,ココソラーレ,牝,2,52.0,鷲頭 虎太,天間 昭一(美浦),2501010101,2025年7月26日（土）,札幌,9:55,サラ系2歳未勝利,1R,芝1200,未勝利
