枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,エコロネオ,牡,4,58.0,松若 風馬,森 秀行(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
2,2,スペシャルナンバー,牡,6,58.0,吉村 誠之助,西村 真幸(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
3,3,ペプチドハドソン,牡,5,58.0,小沢 大仁,小椋 研介(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
3,4,シンエン,牡,6,58.0,川須 栄彦,松下 武士(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
4,5,アスタールフナ,牝,3,54.0,高杉 吏麒,中竹 和也(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
4,6,ゼットカレン,牝,5,56.0,和田 竜二,宮 徹(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
5,7,フレイミングパイ,牝,4,56.0,幸 英明,中竹 和也(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
5,8,ズバットマサムネ,せん,4,58.0,川又 賢治,杉山 佳明(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
6,9,サドル,牡,6,58.0,西塚 洸二,庄野 靖志(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
6,10,フェンダー,牡,4,58.0,団野 大成,斉藤 崇史(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
7,11,ランウインディ,牝,4,56.0,国分 優作,中尾 秀正(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
7,12,サウンドサンビーム,牡,8,58.0,酒井 学,安達 昭夫(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
8,13,テーオーエルビス,牡,3,56.0,坂井 瑠星,高柳 大輔(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
8,14,オースミメッシーナ,牝,6,56.0,田口 貫太,宮本 博(栗東),2507030308,2025年8月2日（土）,中京,16:10,浜松特別,8R,ダ1200,2勝
