枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,インジケーター,牡,4,58.0,酒井 学,高橋 康之(栗東),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
2,2,シホノペルフェット,牡,3,55.0,C.ルメール,寺島 良(栗東),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
2,3,ルーラーリッチ,せん,5,58.0,小沢 大仁,小島 茂之(美浦),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
3,4,リジン,牡,6,58.0,菱田 裕二,加藤 公太(栗東),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
3,5,アウトドライブ,牡,4,58.0,幸 英明,鈴木 孝志(栗東),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
4,6,ジョウショーパワー,牡,5,58.0,和田 竜二,中尾 秀正(栗東),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
4,7,バルダンツァ,牡,4,56.0,永島 まなみ,天間 昭一(美浦),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
5,8,ジーニアスバローズ,牡,5,57.0,吉村 誠之助,辻野 泰之(栗東),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
5,9,ゼットレジーナ,牝,4,55.0,西塚 洸二,吉田 直弘(栗東),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
6,10,トゥルブレンシア,せん,8,58.0,松若 風馬,東田 明士(栗東),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
6,11,メイショウマントル,牡,7,58.0,川須 栄彦,安達 昭夫(栗東),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
7,12,オーシンハーフ,せん,4,58.0,坂井 瑠星,高橋 一哉(栗東),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
7,13,ルヴァンユニベール,牡,3,55.0,高倉 稜,北出 成人(栗東),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
8,14,アンバードール,牡,4,58.0,川田 将雅,吉岡 辰弥(栗東),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
8,15,ドンインザムード,牡,3,55.0,松山 弘平,今野 貞一(栗東),2509030612,2025年6月22日（日）,阪神,16:15,サラ系3歳上1000万円以下,12R,ダ1800,2勝
