枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,プルクワ,牡,3,57.0,幸 英明,奥村 豊(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
1,2,シャポー,牡,3,57.0,田口 貫太,小栗 実(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
2,3,ペイドラロワール,牡,3,57.0,岩田 望来,清水 久詞(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
2,4,ハルフロンティア,牡,3,57.0,鮫島 克駿,池添 学(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
3,5,ボールドハーテッド,牡,3,54.0,田山 旺佑,鈴木 孝志(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
3,6,ワンウェイトゥヘル,牡,3,57.0,団野 大成,中村 直也(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
4,7,テイエムバゴオウ,牡,3,57.0,田中 健,高橋 一哉(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
4,8,サイモンバズユー,牡,3,57.0,国分 恭介,牧浦 充徳(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
5,9,ヒルノカーディフ,牝,3,55.0,太宰 啓介,昆 貢(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
5,10,リメンバーヒム,牡,3,56.0,高杉 吏麒,浜田 多実雄(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
6,11,アレグロコンブリオ,牡,3,55.0,永島 まなみ,高橋 康之(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
6,12,スノーサウンド,牝,3,52.0,森田 誠也,牧田 和弥(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
7,13,パールフロント,牝,3,55.0,川又 賢治,寺島 良(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
7,14,アトラクトラン,牡,3,53.0,河原田 菜々,渡辺 薫彦(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
8,15,エルフェニックス,牡,3,57.0,水口 優也,浜田 多実雄(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
8,16,フェブルアーリア,牡,3,57.0,小沢 大仁,中村 直也(栗東),2509030203,2025年6月8日（日）,阪神,10:50,サラ系3歳未勝利,3R,ダ1400,未勝利
