枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ルナティックアイ,牡,3,57.0,横山 和生,村田 一誠(美浦),2502010603,2025年6月29日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
2,2,ペイシャアーサー,牡,3,57.0,丹内 祐次,本間 忍(美浦),2502010603,2025年6月29日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
3,3,ファリア,牡,3,54.0,古川 奈穂,土田 稔(美浦),2502010603,2025年6月29日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
4,4,オースミストロング,牡,3,57.0,古川 吉洋,高橋 亮(栗東),2502010603,2025年6月29日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
5,5,タッカーバリアント,牡,3,57.0,鮫島 克駿,田島 俊明(美浦),2502010603,2025年6月29日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
5,6,アンビシャスヨシノ,牡,3,56.0,松本 大輝,吉田 直弘(栗東),2502010603,2025年6月29日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
6,7,ヒロノエクスカリバ,牡,3,57.0,菅原 隆一,小手川 準(美浦),2502010603,2025年6月29日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
6,8,スティルシャイニン,牡,3,57.0,木幡 巧也,天間 昭一(美浦),2502010603,2025年6月29日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
7,9,ブラヴォケラトプス,牡,3,53.0,小林 美駒,辻 哲英(美浦),2502010603,2025年6月29日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
7,10,ロードステイタス,牡,3,57.0,中井 裕二,四位 洋文(栗東),2502010603,2025年6月29日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
8,11,サマースピリット,牝,3,55.0,浜中 俊,国枝 栄(美浦),2502010603,2025年6月29日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
8,12,スペースリーガ,牡,3,57.0,黛 弘人,森 一誠(美浦),2502010603,2025年6月29日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
