枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,イサゴールド,牝,3,55.0,原 優介,奥村 武(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
1,2,バットスティンガー,牡,3,57.0,杉原 誠人,嘉藤 貴行(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
2,3,ロードオブキング,牡,3,57.0,内田 博幸,中川 公成(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
2,4,アイドルフェスタ,牝,3,52.0,遠藤 汰月,西田 雄一郎(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
3,5,ワカムシャ,牡,3,57.0,国分 恭介,矢野 英一(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
3,6,マイネルアレス,牡,3,57.0,石川 裕紀人,相沢 郁(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
4,7,タカミノガコイ,牡,3,57.0,菅原 明良,栗田 徹(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
4,8,ライネリーベ,牝,3,55.0,R.キング,木村 哲也(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
5,9,ボウウィンドウ,牝,3,55.0,C.ルメール,武井 亮(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
5,10,ミエノフェアリー,牝,3,55.0,戸崎 圭太,古賀 慎明(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
6,11,バックパック,牝,3,55.0,丸山 元気,小笠 倫弘(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
6,12,ダイユウボンバー,牝,3,55.0,木幡 育也,松永 康利(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
7,13,フーイナム,牡,3,57.0,荻野 極,森 一誠(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
7,14,マーゴットコマチ,牝,3,55.0,木幡 巧也,伊坂 重信(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
7,15,スタニングヴュー,牝,3,55.0,伊藤 工真,金成 貴史(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
8,16,カドバンソコヂカラ,牡,3,54.0,川端 海翼,千葉 直人(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
8,17,アドマイヤコーク,せん,3,57.0,大野 拓弥,宮田 敬介(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
8,18,ファイアーレッド,牝,3,52.0,石田 拓郎,尾形 和幸(美浦),2504020105,2025年7月26日（土）,新潟,11:50,サラ系3歳未勝利,5R,芝1800,未勝利
