枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ブリックワーク,牝,4,54.0,西塚 洸二,辻野 泰之(栗東),2507030307,2025年8月2日（土）,中京,15:35,豊明ステークス,7R,芝1400,3勝
2,2,ショウナンラスボス,牡,7,54.0,団野 大成,奥村 武(美浦),2507030307,2025年8月2日（土）,中京,15:35,豊明ステークス,7R,芝1400,3勝
3,3,スーサンアッシャー,牡,6,54.0,松山 弘平,鈴木 孝志(栗東),2507030307,2025年8月2日（土）,中京,15:35,豊明ステークス,7R,芝1400,3勝
4,4,アクートゥス,牡,5,56.0,高杉 吏麒,藤原 英昭(栗東),2507030307,2025年8月2日（土）,中京,15:35,豊明ステークス,7R,芝1400,3勝
4,5,ジュノー,せん,7,55.0,酒井 学,田中 勝春(美浦),2507030307,2025年8月2日（土）,中京,15:35,豊明ステークス,7R,芝1400,3勝
5,6,シュタールヴィント,牡,5,56.0,坂井 瑠星,矢作 芳人(栗東),2507030307,2025年8月2日（土）,中京,15:35,豊明ステークス,7R,芝1400,3勝
5,7,ウインスノーライト,牡,5,55.0,長岡 禎仁,宮 徹(栗東),2507030307,2025年8月2日（土）,中京,15:35,豊明ステークス,7R,芝1400,3勝
6,8,キャプテンシー,牡,4,56.0,A.バデル,松永 幹夫(栗東),2507030307,2025年8月2日（土）,中京,15:35,豊明ステークス,7R,芝1400,3勝
6,9,テーオーダヴィンチ,牡,7,56.0,田口 貫太,岡田 稲男(栗東),2507030307,2025年8月2日（土）,中京,15:35,豊明ステークス,7R,芝1400,3勝
7,10,キタサンダムール,牝,5,54.0,川田 将雅,清水 久詞(栗東),2507030307,2025年8月2日（土）,中京,15:35,豊明ステークス,7R,芝1400,3勝
7,11,レディマリオン,牝,4,53.0,吉村 誠之助,長谷川 浩大(栗東),2507030307,2025年8月2日（土）,中京,15:35,豊明ステークス,7R,芝1400,3勝
8,12,トワイライトシティ,牝,3,52.0,松若 風馬,杉山 晴紀(栗東),2507030307,2025年8月2日（土）,中京,15:35,豊明ステークス,7R,芝1400,3勝
8,13,マイネルチケット,牡,3,55.0,和田 竜二,宮 徹(栗東),2507030307,2025年8月2日（土）,中京,15:35,豊明ステークス,7R,芝1400,3勝
