枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,シセイレジーナ,牝,3,55.0,亀田 温心,北出 成人(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
1,2,ヴァイスクレー,牝,3,54.0,吉村 誠之助,奥村 豊(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
2,3,イチジョウサクラ,牝,3,55.0,菱田 裕二,牧田 和弥(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
2,4,エミネンス,牡,3,57.0,和田 竜二,清水 久詞(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
3,5,メイショウロンド,牝,3,54.0,高杉 吏麒,千田 輝彦(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
3,6,メイショウスエヒロ,牡,3,57.0,藤懸 貴志,千田 輝彦(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
4,7,ルクスコロン,牝,3,55.0,岩田 康誠,上村 洋行(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
4,8,ニホンピロマーベル,牡,3,57.0,田口 貫太,中尾 秀正(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
5,9,シルバーレイク,牝,3,55.0,中井 裕二,中内田 充正(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
5,10,パープルパライソ,牡,3,57.0,坂井 瑠星,吉村 圭司(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
6,11,ツリートップムーン,牡,3,57.0,小沢 大仁,坂口 智康(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
6,12,ピアストイヤーズ,牡,3,57.0,小崎 綾也,小崎 憲(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
7,13,マテンロウアトラス,牡,3,57.0,太宰 啓介,昆 貢(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
7,14,コンヴェックス,牝,3,55.0,高倉 稜,杉山 晴紀(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
7,15,アニュレス,牝,3,55.0,酒井 学,佐々木 晶三(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
8,16,ナリタボニー,牝,3,52.0,田山 旺佑,高橋 亮(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
8,17,アーチボールド,牡,3,57.0,加藤 祥太,庄野 靖志(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
8,18,サウンドペガサス,せん,3,57.0,団野 大成,斉藤 崇史(栗東),2510020506,2025年7月12日（土）,小倉,12:55,サラ系3歳未勝利,6R,芝1200,未勝利
