枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,マテンロウストーム,牡,2,55.0,荻野 極,久保田 貴士(美浦),2504020304,2025年8月2日（土）,新潟,11:20,サラ系2歳新馬,4R,芝1800,新馬
2,2,ルミノヴァンクール,牡,2,55.0,菊沢 一樹,金成 貴史(美浦),2504020304,2025年8月2日（土）,新潟,11:20,サラ系2歳新馬,4R,芝1800,新馬
3,3,パレスノハレブタイ,牝,2,55.0,津村 明秀,鈴木 伸尋(美浦),2504020304,2025年8月2日（土）,新潟,11:20,サラ系2歳新馬,4R,芝1800,新馬
4,4,パントルナイーフ,牡,2,55.0,C.ルメール,木村 哲也(美浦),2504020304,2025年8月2日（土）,新潟,11:20,サラ系2歳新馬,4R,芝1800,新馬
4,5,アートバーゼル,牝,2,55.0,戸崎 圭太,宮田 敬介(美浦),2504020304,2025年8月2日（土）,新潟,11:20,サラ系2歳新馬,4R,芝1800,新馬
5,6,ジーティーソレイユ,牝,2,55.0,丸山 元気,千葉 直人(美浦),2504020304,2025年8月2日（土）,新潟,11:20,サラ系2歳新馬,4R,芝1800,新馬
5,7,ハクシンスマイル,牝,2,52.0,石神 深道,和田 雄二(美浦),2504020304,2025年8月2日（土）,新潟,11:20,サラ系2歳新馬,4R,芝1800,新馬
6,8,マイネルシュラハト,牡,2,55.0,柴田 大知,畠山 吉宏(美浦),2504020304,2025年8月2日（土）,新潟,11:20,サラ系2歳新馬,4R,芝1800,新馬
6,9,フォルナックス,牝,2,55.0,北村 友一,奥村 豊(栗東),2504020304,2025年8月2日（土）,新潟,11:20,サラ系2歳新馬,4R,芝1800,新馬
7,10,アンリミテッド,牡,2,55.0,石橋 脩,高野 友和(栗東),2504020304,2025年8月2日（土）,新潟,11:20,サラ系2歳新馬,4R,芝1800,新馬
7,11,チャームドウイング,牡,2,55.0,菅原 明良,大竹 正博(美浦),2504020304,2025年8月2日（土）,新潟,11:20,サラ系2歳新馬,4R,芝1800,新馬
8,12,ステラデラセーラ,牡,2,55.0,三浦 皇成,高柳 瑞樹(美浦),2504020304,2025年8月2日（土）,新潟,11:20,サラ系2歳新馬,4R,芝1800,新馬
8,13,セキテイリノ,牡,2,55.0,江田 照男,田中 剛(美浦),2504020304,2025年8月2日（土）,新潟,11:20,サラ系2歳新馬,4R,芝1800,新馬
