枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,アドラビーレ,牝,3,55.0,松山 弘平,石坂 公一(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
1,2,シャヴィット,牝,3,55.0,小崎 綾也,小椋 研介(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
2,3,エアビッグマム,牝,3,54.0,西塚 洸二,笹田 和秀(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
2,4,エコロアテナ,牝,3,55.0,団野 大成,須貝 尚介(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
3,5,メイショウアイル,牡,3,57.0,秋山 稔樹,高橋 義忠(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
3,6,テーオーニルソン,牝,3,53.0,永島 まなみ,梅田 智之(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
4,7,ノボリディアマン,牡,3,57.0,中井 裕二,緒方 努(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
4,8,ユアマイスター,牝,3,55.0,国分 恭介,森田 直行(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
5,9,ジュンライトニング,牡,3,56.0,吉村 誠之助,清水 久詞(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
5,10,アンファング,牡,3,57.0,川須 栄彦,森田 直行(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
6,11,サフランクイン,牝,3,55.0,高倉 稜,渡辺 薫彦(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
6,12,モズラッキー,牝,3,51.0,河原田 菜々,牧浦 充徳(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
7,13,レインオンミー,牡,3,57.0,和田 竜二,福永 祐一(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
7,14,レッドソルテ,牡,3,57.0,酒井 学,須貝 尚介(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
8,15,バリアシオン,牝,3,55.0,幸 英明,西園 正都(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
8,16,マットーネロッソ,牝,3,52.0,田山 旺佑,中尾 秀正(栗東),2510020704,2025年7月19日（土）,小倉,11:35,サラ系3歳未勝利,4R,芝1800,未勝利
