枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,タイプツービー,牝,3,55.0,団野 大成,斉藤 崇史(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
1,2,スマートロベール,牝,3,54.0,西塚 洸二,笹田 和秀(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
2,3,モズレイラココナ,牝,3,54.0,吉村 誠之助,杉山 佳明(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
2,4,アスカノソング,牡,3,57.0,城戸 義政,宮地 貴稔(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
3,5,ゴッドペイズリー,せん,3,53.0,河原田 菜々,飯田 祐史(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
3,6,パリコレジェンヌ,牝,3,55.0,田口 貫太,鈴木 孝志(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
4,7,アニュレス,牝,3,55.0,酒井 学,佐々木 晶三(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
4,8,ダノンプリマ,牝,3,55.0,角田 大和,千田 輝彦(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
5,9,ヤマニンレセディ,牝,3,55.0,幸 英明,長谷川 浩大(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
5,10,ナリタボニー,牝,3,52.0,田山 旺佑,高橋 亮(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
6,11,メイショウマチルダ,牝,3,54.0,高杉 吏麒,鈴木 孝志(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
6,12,ギフテッドアベリア,牝,3,55.0,小沢 大仁,松下 武士(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
7,13,エイシンパンタレイ,牡,3,57.0,坂井 瑠星,中尾 秀正(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
7,14,マテンロウアトラス,牡,3,57.0,太宰 啓介,昆 貢(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
8,15,ショウナンナスカ,牡,3,57.0,中井 裕二,畑端 省吾(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
8,16,マローソ,牝,3,55.0,小崎 綾也,牧田 和弥(栗東),2507030312,2025年8月2日（土）,中京,18:15,サラ系3歳未勝利,12R,芝1200,未勝利
