枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ドットクルー,牡,5,58.0,小沢 大仁,笹田 和秀(栗東),2507030107,2025年7月26日（土）,中京,15:35,関ケ原ステークス,7R,芝2000,3勝
2,2,ルクスビッグスター,牡,5,58.0,吉村 誠之助,清水 久詞(栗東),2507030107,2025年7月26日（土）,中京,15:35,関ケ原ステークス,7R,芝2000,3勝
3,3,タガノデュード,牡,4,58.0,高杉 吏麒,宮 徹(栗東),2507030107,2025年7月26日（土）,中京,15:35,関ケ原ステークス,7R,芝2000,3勝
4,4,ロワンディシー,牡,7,58.0,幸 英明,北出 成人(栗東),2507030107,2025年7月26日（土）,中京,15:35,関ケ原ステークス,7R,芝2000,3勝
5,5,ミエスペランサ,牝,4,56.0,団野 大成,池江 泰寿(栗東),2507030107,2025年7月26日（土）,中京,15:35,関ケ原ステークス,7R,芝2000,3勝
6,6,ウインリブルマン,牡,7,58.0,松若 風馬,緒方 努(栗東),2507030107,2025年7月26日（土）,中京,15:35,関ケ原ステークス,7R,芝2000,3勝
7,7,ミッキーツインクル,牝,5,56.0,川田 将雅,中内田 充正(栗東),2507030107,2025年7月26日（土）,中京,15:35,関ケ原ステークス,7R,芝2000,3勝
7,8,グランヴィノス,牡,5,58.0,坂井 瑠星,友道 康夫(栗東),2507030107,2025年7月26日（土）,中京,15:35,関ケ原ステークス,7R,芝2000,3勝
8,9,シルキーガール,牝,4,56.0,岩田 康誠,上村 洋行(栗東),2507030107,2025年7月26日（土）,中京,15:35,関ケ原ステークス,7R,芝2000,3勝
8,10,ヴィレム,牡,4,58.0,松山 弘平,藤原 英昭(栗東),2507030107,2025年7月26日（土）,中京,15:35,関ケ原ステークス,7R,芝2000,3勝
