枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,トロピカルヒーロー,牡,5,58.0,野中 悠太郎,根本 康広(美浦),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
1,2,クインズデネブ,牝,4,56.0,団野 大成,小島 茂之(美浦),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
2,3,ミライテーラー,牝,4,56.0,中井 裕二,緒方 努(栗東),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
2,4,バイファーザベスト,牡,6,58.0,石橋 脩,清水 久詞(栗東),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
3,5,メラーキ,牡,8,58.0,丸田 恭介,稲垣 幸雄(美浦),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
3,6,レッドセニョール,牡,4,58.0,石川 裕紀人,矢嶋 大樹(美浦),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
4,7,ウィップスティッチ,牝,4,56.0,戸崎 圭太,庄野 靖志(栗東),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
4,8,セントラルヴァレー,せん,4,58.0,荻野 極,栗田 徹(美浦),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
5,9,シュバルツガイスト,牡,5,58.0,原 優介,国枝 栄(美浦),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
5,10,マイネルディレクト,牡,4,58.0,津村 明秀,伊藤 大士(美浦),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
6,11,トリリオンボーイ,牡,3,55.0,吉田 豊,武井 亮(美浦),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
6,12,スズカコーズ,牡,5,58.0,三浦 皇成,伊藤 圭三(美浦),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
7,13,クレイヴィンオナー,牡,4,58.0,岩田 望来,嘉藤 貴行(美浦),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
7,14,バロン,牝,4,56.0,内田 博幸,手塚 貴久(美浦),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
8,15,ゴールデンエール,牡,5,58.0,大野 拓弥,杉浦 宏昭(美浦),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
8,16,トクシーカイザー,牡,5,58.0,横山 琉人,小島 茂之(美浦),2505030609,2025年6月22日（日）,東京,14:35,甲州街道特別,9R,ダ1400,2勝
