枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ミスバレンシア,牝,2,53.0,今村 聖奈,武井 亮(美浦),2503020505,2025年7月12日（土）,福島,12:35,サラ系2歳新馬,5R,芝1200,新馬
2,2,セイウンシシマイ,牡,2,55.0,大野 拓弥,杉浦 宏昭(美浦),2503020505,2025年7月12日（土）,福島,12:35,サラ系2歳新馬,5R,芝1200,新馬
3,3,マイネルユーゲント,牡,2,55.0,石川 裕紀人,加藤 士津八(美浦),2503020505,2025年7月12日（土）,福島,12:35,サラ系2歳新馬,5R,芝1200,新馬
4,4,フレンドモナコ,牡,2,52.0,佐藤 翔馬,南田 美知雄(美浦),2503020505,2025年7月12日（土）,福島,12:35,サラ系2歳新馬,5R,芝1200,新馬
5,5,ドングラミ,牡,2,55.0,内田 博幸,本間 忍(美浦),2503020505,2025年7月12日（土）,福島,12:35,サラ系2歳新馬,5R,芝1200,新馬
6,6,ジュリ,牝,2,55.0,原 優介,萱野 浩二(美浦),2503020505,2025年7月12日（土）,福島,12:35,サラ系2歳新馬,5R,芝1200,新馬
6,7,メープルタフィー,牝,2,52.0,石神 深道,佐藤 吉勝(美浦),2503020505,2025年7月12日（土）,福島,12:35,サラ系2歳新馬,5R,芝1200,新馬
7,8,ヨドノティアラ,牝,2,55.0,津村 明秀,矢嶋 大樹(美浦),2503020505,2025年7月12日（土）,福島,12:35,サラ系2歳新馬,5R,芝1200,新馬
7,9,バランソワール,牝,2,55.0,戸崎 圭太,矢野 英一(美浦),2503020505,2025年7月12日（土）,福島,12:35,サラ系2歳新馬,5R,芝1200,新馬
8,10,シーズンシート,牝,2,55.0,丸田 恭介,柄崎 将寿(美浦),2503020505,2025年7月12日（土）,福島,12:35,サラ系2歳新馬,5R,芝1200,新馬
8,11,インディジョーズ,牝,2,55.0,木幡 初也,竹内 正洋(美浦),2503020505,2025年7月12日（土）,福島,12:35,サラ系2歳新馬,5R,芝1200,新馬
