枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,エポックヴィーナス,牝,4,56.0,和田 竜二,新谷 功一(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
1,2,カズゴルティス,牡,4,58.0,鮫島 克駿,西園 翔太(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
2,3,オープンファイア,牡,5,58.0,吉村 誠之助,池江 泰寿(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
2,4,ワンダイレクト,牡,5,58.0,藤岡 佑介,藤岡 健一(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
3,5,ブルーミンデザイン,牡,4,58.0,C.ルメール,宮本 博(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
3,6,ガイアメンテ,牡,4,58.0,D.レーン,須貝 尚介(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
4,7,ブリュットミレジメ,牡,6,58.0,幸 英明,荒川 義之(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
4,8,スイープアワーズ,牡,5,58.0,岩田 望来,友道 康夫(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
5,9,エアミアーニ,せん,7,58.0,田口 貫太,笹田 和秀(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
5,10,ミナデオロ,牡,4,58.0,西塚 洸二,藤原 英昭(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
6,11,ポルカリズム,牝,5,56.0,武 豊,中内田 充正(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
6,12,グランデサラス,牡,5,58.0,高杉 吏麒,池添 学(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
7,13,マイネルティグレ,牡,4,58.0,M.ディー,西園 正都(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
7,14,ライトバック,牝,4,56.0,坂井 瑠星,茶木 太樹(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
7,15,ディープリッチ,牡,7,58.0,北村 友一,小島 茂之(美浦),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
8,16,ファーヴェント,牡,4,58.0,松山 弘平,藤原 英昭(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
8,17,ベラジオボンド,牡,4,58.0,川田 将雅,上村 洋行(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
8,18,セブンマジシャン,牡,5,58.0,横山 武史,高野 友和(栗東),2509030410,2025年6月15日（日）,阪神,15:01,花のみちステークス,10R,芝1600,3勝
