枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,イングランドアイズ,牝,5,51.0,松若 風馬,安田 翔伍(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
1,2,ショウナンアデイブ,牡,6,56.0,岩田 康誠,高野 友和(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
2,3,カネフラ,牡,5,54.0,永島 まなみ,高橋 康之(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
2,4,メリオーレム,牡,4,56.0,川田 将雅,友道 康夫(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
3,5,マイネルメモリー,牡,5,56.0,田口 貫太,宮 徹(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
3,6,シェイクユアハート,牡,5,55.0,古川 吉洋,宮 徹(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
4,7,オールセインツ,牡,4,54.0,酒井 学,友道 康夫(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
4,8,ラスカンブレス,牡,4,56.0,荻野 極,林 徹(美浦),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
5,9,リカンカブール,せん,6,58.0,団野 大成,田中 克典(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
5,10,ナムラエイハブ,牡,4,55.0,松山 弘平,長谷川 浩大(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
6,11,ダンディズム,せん,9,56.0,高杉 吏麒,野中 賢二(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
6,12,ハピ,牡,6,57.0,坂井 瑠星,大久保 龍志(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
7,13,スズカダブル,牡,5,54.0,吉村 誠之助,西村 真幸(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
7,14,グラティアス,牡,7,56.0,小沢 大仁,安田 翔伍(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
8,15,ニホンピロキーフ,牡,5,56.0,幸 英明,大橋 勇樹(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
8,16,ディープモンスター,牡,7,58.0,北村 友一,池江 泰寿(栗東),2510020811,2025年7月20日（日）,小倉,15:35,農林水産省賞典 小倉記念GIII,11R,芝2000,Ｇ３
