枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,コンセントレイト,せん,3,53.0,河原田 菜々,渡辺 薫彦(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
1,2,メイショウアボット,牡,3,57.0,松若 風馬,武 幸四郎(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
2,3,ローズゴジャール,牝,3,55.0,城戸 義政,荒川 義之(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
2,4,タマモスノーダンス,牝,3,53.0,永島 まなみ,緒方 努(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
3,5,アイファージェット,牡,3,57.0,加藤 祥太,宮本 博(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
3,6,チルウィズミー,牝,3,55.0,小沢 大仁,中内田 充正(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
4,7,ハッピーダンチャン,牡,3,57.0,団野 大成,小椋 研介(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
4,8,ワクシングムーン,牡,3,56.0,吉村 誠之助,畑端 省吾(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
5,9,サントモナルカ,牡,3,57.0,和田 竜二,平田 修(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
5,10,モメン,牝,3,55.0,A.バデル,高橋 亮(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
6,11,オーケーエンジェル,牝,3,54.0,高杉 吏麒,笹田 和秀(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
6,12,メイショウユウボシ,牡,3,57.0,角田 大和,飯田 祐史(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
7,13,フランキーバローズ,牡,3,57.0,川田 将雅,池江 泰寿(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
7,14,ユナパール,牝,3,55.0,川須 栄彦,岡田 稲男(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
8,15,メイショウライズ,牡,3,57.0,田口 貫太,安達 昭夫(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
8,16,シェーネアウゲン,牝,3,55.0,幸 英明,清水 久詞(栗東),2507030303,2025年8月2日（土）,中京,10:40,サラ系3歳未勝利,3R,ダ1800,未勝利
