枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,インユアアイズ,牝,3,55.0,R.キング,中村 直也(栗東),2501010302,2025年8月2日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
2,2,ブラックエンパイア,牡,3,57.0,荻野 琢真,松永 康利(美浦),2501010302,2025年8月2日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
3,3,フルグライト,牡,3,57.0,松岡 正海,堀内 岳志(美浦),2501010302,2025年8月2日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
4,4,ハナヒラク,牝,3,52.0,柴田 裕一郎,萱野 浩二(美浦),2501010302,2025年8月2日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
5,5,ローレルゼロ,牡,3,54.0,橋木 太希,高橋 康之(栗東),2501010302,2025年8月2日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
5,6,メイショウルーチェ,牝,3,54.0,松本 大輝,飯田 祐史(栗東),2501010302,2025年8月2日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
6,7,オンサイト,牡,3,57.0,丹内 祐次,小西 一男(美浦),2501010302,2025年8月2日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
6,8,カービスベイ,牡,3,57.0,黛 弘人,武藤 善則(美浦),2501010302,2025年8月2日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
7,9,デルタニュートラル,牝,3,52.0,和田 陽希,加藤 士津八(美浦),2501010302,2025年8月2日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
7,10,ステラノヴァ,牡,3,57.0,武 豊,千田 輝彦(栗東),2501010302,2025年8月2日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
8,11,マカニ,牝,3,52.0,小林 美駒,尾形 和幸(美浦),2501010302,2025年8月2日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
8,12,アンノドミニ,牡,3,54.0,舟山 瑠泉,佐々木 晶三(栗東),2501010302,2025年8月2日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
