枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ウインネモフィラ,牝,5,53.0,黛 弘人,奥平 雅士(美浦),2502010810,2025年7月6日（日）,函館,14:50,横津岳特別,10R,芝2600,2勝
2,2,ハイラント,牡,4,56.0,丹内 祐次,伊藤 大士(美浦),2502010810,2025年7月6日（日）,函館,14:50,横津岳特別,10R,芝2600,2勝
3,3,ヒルノデプラーツ,牡,6,55.0,松岡 正海,北出 成人(栗東),2502010810,2025年7月6日（日）,函館,14:50,横津岳特別,10R,芝2600,2勝
4,4,ブルーペクトライト,牝,5,52.0,北村 友一,宮地 貴稔(栗東),2502010810,2025年7月6日（日）,函館,14:50,横津岳特別,10R,芝2600,2勝
5,5,コルデアニル,牝,5,51.0,原田 和真,金成 貴史(美浦),2502010810,2025年7月6日（日）,函館,14:50,横津岳特別,10R,芝2600,2勝
6,6,チュウワモーニング,牝,5,52.0,古川 吉洋,小崎 憲(栗東),2502010810,2025年7月6日（日）,函館,14:50,横津岳特別,10R,芝2600,2勝
7,7,キャリーハピネス,牡,5,55.0,藤岡 佑介,河嶋 宏樹(栗東),2502010810,2025年7月6日（日）,函館,14:50,横津岳特別,10R,芝2600,2勝
7,8,パープルクラウド,牡,5,54.0,川又 賢治,吉村 圭司(栗東),2502010810,2025年7月6日（日）,函館,14:50,横津岳特別,10R,芝2600,2勝
8,9,シテフローラル,せん,7,56.0,鮫島 克駿,堀 宣行(美浦),2502010810,2025年7月6日（日）,函館,14:50,横津岳特別,10R,芝2600,2勝
8,10,バレンタインガール,牝,4,54.0,佐々木 大輔,古賀 慎明(美浦),2502010810,2025年7月6日（日）,函館,14:50,横津岳特別,10R,芝2600,2勝
